,日付,キックオフ時刻,スタジアム,入場者数,天候,気温,湿度,H_team,H_監督,H_ポジション1,H_選手1,H_ポジション2,H_選手2,H_ポジション3,H_選手3,H_ポジション4,H_選手4,H_ポジション5,H_選手5,H_ポジション6,H_選手6,H_ポジション7,H_選手7,H_ポジション8,H_選手8,H_ポジション9,H_選手9,H_ポジション10,H_選手10,H_ポジション11,H_選手11,A_team,A_監督,A_ポジション1,A_選手1,A_ポジション2,A_選手2,A_ポジション3,A_選手3,A_ポジション4,A_選手4,A_ポジション5,A_選手5,A_ポジション6,A_選手6,A_ポジション7,A_選手7,A_ポジション8,A_選手8,A_ポジション9,A_選手9,A_ポジション10,A_選手10,A_ポジション11,A_選手11,url
20606,2018/08/25,19:03,ＮＤソフトスタジアム山形,"5,615  人",曇のち雨,27.3,80%,モンテディオ山形,木山　隆之,GK,児玉　剛,DF,田村　友,DF,熊本　雄太,DF,松本　怜大,MF,三鬼　海,MF,中村　駿,MF,本田　拓也,MF,山田　拓巳,FW,楠神　順平,FW,阪野　豊史,FW,小林　成豪,愛媛ＦＣ,川井　健太,GK,岡本　昌弘,DF,山﨑　浩介,DF,安藤　淳,DF,西岡　大輝,MF,小池　純輝,MF,田中　裕人,MF,野澤　英之,MF,小暮　大器,FW,河原　和寿,FW,藤本　佳希,FW,近藤　貴司,https://data.j-league.or.jp/SFMS02/?match_card_id=20606
20607,2018/08/25,19:03,大分銀行ドーム,"8,738  人",晴,28.9,68%,大分トリニータ,片野坂　知宏,GK,高木　駿,DF,鈴木　義宜,DF,福森　直也,DF,岩田　智輝,MF,那須川　将大,MF,松本　怜,MF,小手川　宏基,MF,前田　凌佑,MF,丸谷　拓也,FW,伊佐　耕平,FW,三平　和司,徳島ヴォルティス,リカルド　ロドリゲス,GK,梶川　裕嗣,DF,広瀬　陸斗,DF,藤原　広太朗,DF,井筒　陸也,DF,内田　航平,MF,シシーニョ,MF,岩尾　憲,MF,小西　雄大,MF,表原　玄太,FW,ピーター　ウタカ,FW,バラル,https://data.j-league.or.jp/SFMS02/?match_card_id=20607
20608,2018/08/26,18:03,町田市立陸上競技場,"4,289  人",晴,32.0,64%,ＦＣ町田ゼルビア,相馬　直樹,GK,福井　光輝,DF,奥山　政幸,DF,大谷　尚輝,DF,深津　康太,DF,酒井　隆介,MF,平戸　太貴,MF,土岐田　洸平,MF,森村　昂太,MF,土居　柊太,FW,鈴木　孝司,FW,中島　裕希,ＦＣ岐阜,大木　武,GK,ビクトル,DF,阿部　正紀,DF,竹田　忠嗣,DF,イヨハ　理　ヘンリー,DF,福村　貴幸,MF,三島　頌平,MF,宮本　航汰,MF,中島　賢星,FW,山岸　祐也,FW,石川　大地,FW,薮内　健人,https://data.j-league.or.jp/SFMS02/?match_card_id=20608
20609,2018/08/26,18:03,デンカビッグスワンスタジアム,"10,463  人",雨,26.5,75%,アルビレックス新潟,片渕　浩一郎,GK,アレックス　ムラーリャ,DF,川口　尚紀,DF,富澤　清太郎,DF,ソン　ジュフン,DF,安田　理大,MF,戸嶋　祥郎,MF,カウエ,MF,渡邊　凌磨,MF,田中　達也,FW,矢野　貴章,FW,渡邉　新太,アビスパ福岡,井原　正巳,GK,圍　謙太朗,DF,輪湖　直樹,DF,古賀　太陽,DF,吉本　一謙,DF,篠原　弘次郎,MF,ウォン　ドゥジェ,MF,鈴木　惇,MF,石津　大介,FW,松田　力,FW,森本　貴幸,FW,ドゥドゥ,https://data.j-league.or.jp/SFMS02/?match_card_id=20609
20610,2018/08/26,18:03,シティライトスタジアム,"8,300  人",晴,31.5,48%,ファジアーノ岡山,長澤　徹,GK,金山　隼樹,DF,後藤　圭太,DF,増田　繁人,DF,喜山　康平,MF,椋原　健太,MF,末吉　隼也,MF,大竹　洋平,MF,関戸　健二,MF,三村　真,FW,齊藤　和樹,FW,仲間　隼斗,水戸ホーリーホック,長谷部　茂利,GK,松井　謙弥,DF,田向　泰輝,DF,伊藤　槙人,DF,細川　淳矢,DF,ジエゴ,MF,茂木　駿佑,MF,前　寛之,MF,小島　幹敏,MF,木村　祐志,MF,伊藤　涼太郎,FW,ジェフェルソン　バイアーノ,https://data.j-league.or.jp/SFMS02/?match_card_id=20610
20611,2018/08/26,19:03,ＮＡＣＫ５スタジアム大宮,"9,232  人",晴,33.0,60%,大宮アルディージャ,石井　正忠,GK,笠原　昂史,DF,酒井　宣福,DF,河本　裕之,DF,畑尾　大翔,DF,河面　旺成,MF,茨田　陽生,MF,大山　啓輔,MF,三門　雄大,MF,マテウス,FW,富山　貴光,FW,大前　元紀,レノファ山口ＦＣ,霜田　正浩,GK,藤嶋　栄介,DF,前　貴之,DF,ワシントン,DF,ヘナン,DF,鳥養　祐矢,MF,丸岡　満,MF,池上　丈二,MF,三幸　秀稔,MF,ジュリーニョ,FW,高木　大輔,FW,オナイウ　阿道,https://data.j-league.or.jp/SFMS02/?match_card_id=20611
20612,2018/08/26,19:03,えがお健康スタジアム,"5,012  人",晴,31.1,53%,ロアッソ熊本,渋谷　洋樹,GK,畑　実,DF,多々良　敦斗,DF,村上　巧,DF,園田　拓也,MF,黒木　晃平,MF,上里　一将,MF,横山　知伸,MF,中山　雄登,MF,田中　達也,FW,安　柄俊,FW,皆川　佑介,栃木ＳＣ,横山　雄次,GK,竹重　安希彦,DF,パウロン,DF,服部　康平,DF,福岡　将太,MF,川田　拳登,MF,西澤　代志也,MF,岡﨑　建哉,MF,夛田　凌輔,FW,浜下　瑛,FW,大黒　将志,FW,西谷　和希,https://data.j-league.or.jp/SFMS02/?match_card_id=20612
20613,2018/09/01,19:03,ＮＤソフトスタジアム山形,"4,866  人",曇,21.5,89%,モンテディオ山形,木山　隆之,GK,児玉　剛,DF,熊本　雄太,DF,栗山　直樹,DF,松本　怜大,MF,三鬼　海,MF,中村　駿,MF,安西　海斗,MF,山田　拓巳,FW,北川　柊斗,FW,阪野　豊史,FW,小林　成豪,ロアッソ熊本,渋谷　洋樹,GK,畑　実,DF,青木　剛,DF,村上　巧,DF,園田　拓也,MF,黒木　晃平,MF,上村　周平,MF,中山　雄登,MF,田中　達也,FW,坂本　広大,FW,安　柄俊,FW,上里　一将,https://data.j-league.or.jp/SFMS02/?match_card_id=20613
20614,2018/09/01,18:03,ケーズデンキスタジアム水戸,"6,351  人",曇時々雨,24.4,73%,水戸ホーリーホック,長谷部　茂利,GK,松井　謙弥,DF,田向　泰輝,DF,伊藤　槙人,DF,細川　淳矢,DF,ジエゴ,MF,茂木　駿佑,MF,前　寛之,MF,小島　幹敏,MF,木村　祐志,FW,ジェフェルソン　バイアーノ,FW,バティスタ,松本山雅ＦＣ,反町　康治,GK,守田　達弥,DF,飯田　真輝,DF,橋内　優也,DF,浦田　延尚,MF,田中　隼磨,MF,岩間　雄大,MF,藤田　息吹,MF,石原　崇兆,MF,セルジーニョ,FW,高崎　寛之,FW,山本　大貴,https://data.j-league.or.jp/SFMS02/?match_card_id=20614
20615,2018/09/01,19:03,栃木県グリーンスタジアム,"3,890  人",曇のち雨,24.0,80%,栃木ＳＣ,横山　雄次,GK,竹重　安希彦,DF,パウロン,DF,服部　康平,DF,福岡　将太,MF,川田　拳登,MF,西澤　代志也,MF,岡﨑　建哉,MF,夛田　凌輔,FW,浜下　瑛,FW,大黒　将志,FW,西谷　和希,ファジアーノ岡山,長澤　徹,GK,金山　隼樹,DF,下口　稚葉,DF,増田　繁人,DF,喜山　康平,MF,椋原　健太,MF,関戸　健二,MF,上田　康太,MF,末吉　隼也,MF,三村　真,FW,齊藤　和樹,FW,仲間　隼斗,https://data.j-league.or.jp/SFMS02/?match_card_id=20615
20616,2018/09/01,18:03,ニッパツ三ツ沢球技場,"3,519  人",晴,28.0,71%,横浜ＦＣ,タヴァレス,GK,南　雄太,DF,藤井　悠太,DF,田代　真一,DF,カルフィン　ヨン　ア　ピン,MF,北爪　健吾,MF,渡邊　一仁,MF,松井　大輔,MF,野村　直輝,MF,田所　諒,MF,レアンドロ　ドミンゲス,FW,イバ,京都サンガF.C.,ジュロヴスキー,GK,若原　智哉,DF,本多　勇喜,DF,染谷　悠太,DF,増川　隆洋,DF,石櫃　洋祐,MF,重廣　卓也,MF,仙頭　啓矢,MF,ジュニーニョ,MF,金久保　順,MF,庄司　悦大,FW,カイオ,https://data.j-league.or.jp/SFMS02/?match_card_id=20616
20617,2018/09/01,18:03,山梨中銀スタジアム,"6,908  人",曇,27.0,57%,ヴァンフォーレ甲府,上野　展裕,GK,岡　大生,DF,小出　悠太,DF,山本　英臣,DF,エデル　リマ,MF,湯澤　聖人,MF,佐藤　和弘,MF,フェフージン,MF,清水　航平,FW,小塚　和季,FW,金園　英学,FW,堀米　勇輝,ＦＣ町田ゼルビア,相馬　直樹,GK,福井　光輝,DF,奥山　政幸,DF,大谷　尚輝,DF,深津　康太,DF,酒井　隆介,MF,平戸　太貴,MF,土岐田　洸平,MF,森村　昂太,MF,土居　柊太,FW,鈴木　孝司,FW,中島　裕希,https://data.j-league.or.jp/SFMS02/?match_card_id=20617
20618,2018/09/01,19:04,石川県西部緑地公園陸上競技場,"3,832  人",曇,27.1,62%,ツエーゲン金沢,柳下　正明,GK,白井　裕人,DF,石田　崚真,DF,庄司　朋乃也,DF,山本　義道,DF,毛利　駿也,MF,金子　昌広,MF,藤村　慶太,MF,梅鉢　貴秀,MF,加藤　大樹,FW,清原　翔平,FW,垣田　裕暉,東京ヴェルディ,ロティーナ,GK,上福元　直人,DF,田村　直也,DF,井林　章,DF,平　智広,DF,奈良輪　雄太,MF,内田　達也,MF,李　栄直,MF,梶川　諒太,FW,藤本　寛也,FW,泉澤　仁,FW,ドウグラス　ヴィエイラ,https://data.j-league.or.jp/SFMS02/?match_card_id=20618
20619,2018/09/01,18:03,岐阜メモリアルセンター長良川競技場,"5,247  人",曇,25.4,79%,ＦＣ岐阜,大木　武,GK,ビクトル,DF,阿部　正紀,DF,竹田　忠嗣,DF,イヨハ　理　ヘンリー,DF,福村　貴幸,MF,小野　悠斗,MF,宮本　航汰,MF,中島　賢星,FW,ライアン　デ　フリース,FW,石川　大地,FW,薮内　健人,大宮アルディージャ,石井　正忠,GK,塩田　仁史,DF,酒井　宣福,DF,河本　裕之,DF,畑尾　大翔,DF,河面　旺成,MF,茨田　陽生,MF,大山　啓輔,MF,三門　雄大,MF,マテウス,FW,富山　貴光,FW,大前　元紀,https://data.j-league.or.jp/SFMS02/?match_card_id=20619
20620,2018/09/01,19:03,維新みらいふスタジアム,"4,499  人",曇,24.9,71%,レノファ山口ＦＣ,霜田　正浩,GK,藤嶋　栄介,DF,前　貴之,DF,ワシントン,DF,ヘナン,DF,鳥養　祐矢,MF,丸岡　満,MF,ジュリーニョ,MF,三幸　秀稔,MF,高井　和馬,FW,高木　大輔,FW,オナイウ　阿道,ジェフユナイテッド千葉,フアン　エスナイデル,GK,大野　哲煥,DF,ゲリア,DF,鳥海　晃司,DF,近藤　直也,DF,下平　匠,MF,小島　秀仁,MF,熊谷　アンドリュー,MF,町田　也真人,MF,船山　貴之,MF,矢田　旭,FW,指宿　洋史,https://data.j-league.or.jp/SFMS02/?match_card_id=20620
20621,2018/09/01,18:03,Ｐｉｋａｒａスタジアム,"4,446  人",曇,26.0,75%,カマタマーレ讃岐,北野　誠,GK,清水　健太,DF,武田　有祐,DF,岡村　和哉,DF,竹内　彬,DF,アレックス,MF,渡邉　大剛,MF,田中　英雄,MF,永田　亮太,MF,高木　和正,FW,木島　徹也,FW,我那覇　和樹,徳島ヴォルティス,リカルド　ロドリゲス,GK,梶川　裕嗣,DF,藤原　広太朗,DF,石井　秀典,DF,井筒　陸也,MF,広瀬　陸斗,MF,シシーニョ,MF,岩尾　憲,MF,表原　玄太,MF,小西　雄大,MF,前川　大河,FW,バラル,https://data.j-league.or.jp/SFMS02/?match_card_id=20621
20622,2018/09/01,19:03,ニンジニアスタジアム,"3,216  人",曇,25.6,70%,愛媛ＦＣ,川井　健太,GK,岡本　昌弘,DF,山﨑　浩介,DF,西岡　大輝,DF,前野　貴徳,MF,小池　純輝,MF,野澤　英之,MF,田中　裕人,MF,小暮　大器,FW,近藤　貴司,FW,藤本　佳希,FW,河原　和寿,アルビレックス新潟,片渕　浩一郎,GK,アレックス　ムラーリャ,DF,川口　尚紀,DF,ソン　ジュフン,DF,大武　峻,DF,渡邊　泰基,MF,梶山　陽平,MF,カウエ,MF,戸嶋　祥郎,MF,渡邉　新太,FW,河田　篤秀,FW,田中　達也,https://data.j-league.or.jp/SFMS02/?match_card_id=20622
20623,2018/09/01,18:03,レベルファイブスタジアム,"10,120  人",曇,25.6,85%,アビスパ福岡,井原　正巳,GK,圍　謙太朗,DF,篠原　弘次郎,DF,吉本　一謙,DF,古賀　太陽,MF,輪湖　直樹,MF,石津　大介,MF,枝村　匠馬,MF,鈴木　惇,MF,ユ　インス,FW,ドゥドゥ,FW,松田　力,大分トリニータ,片野坂　知宏,GK,高木　駿,DF,鈴木　義宜,DF,福森　直也,DF,岩田　智輝,MF,松本　怜,MF,星　雄次,MF,小手川　宏基,MF,前田　凌佑,MF,丸谷　拓也,FW,伊佐　耕平,FW,三平　和司,https://data.j-league.or.jp/SFMS02/?match_card_id=20623
20624,2018/09/08,18:03,味の素スタジアム,"7,013  人",晴,28.1,71%,東京ヴェルディ,ロティーナ,GK,上福元　直人,DF,田村　直也,DF,井林　章,DF,平　智広,MF,藤本　寛也,MF,梶川　諒太,MF,内田　達也,MF,奈良輪　雄太,FW,李　栄直,FW,佐藤　優平,FW,ドウグラス　ヴィエイラ,横浜ＦＣ,タヴァレス,GK,南　雄太,DF,藤井　悠太,DF,田代　真一,DF,カルフィン　ヨン　ア　ピン,MF,北爪　健吾,MF,渡邊　一仁,MF,佐藤　謙介,MF,野村　直輝,MF,武田　英二郎,MF,レアンドロ　ドミンゲス,FW,イバ,https://data.j-league.or.jp/SFMS02/?match_card_id=20624
20625,2018/09/08,19:03,京都市西京極総合運動公園陸上競技場兼球技場,"4,550  人",曇のち雨,23.8,87%,京都サンガF.C.,ジュロヴスキー,GK,清水　圭介,DF,本多　勇喜,DF,染谷　悠太,DF,増川　隆洋,DF,石櫃　洋祐,MF,重廣　卓也,MF,仙頭　啓矢,MF,金久保　順,MF,庄司　悦大,FW,レンゾ　ロペス,FW,カイオ,ツエーゲン金沢,柳下　正明,GK,白井　裕人,DF,石田　崚真,DF,庄司　朋乃也,DF,山本　義道,DF,毛利　駿也,MF,金子　昌広,MF,藤村　慶太,MF,梅鉢　貴秀,MF,加藤　大樹,FW,清原　翔平,FW,垣田　裕暉,https://data.j-league.or.jp/SFMS02/?match_card_id=20625
20626,2018/09/08,19:03,鳴門・大塚スポーツパーク ポカリスエットスタジアム,"3,917  人",雨,22.9,86%,徳島ヴォルティス,リカルド　ロドリゲス,GK,梶川　裕嗣,DF,藤原　広太朗,DF,石井　秀典,DF,井筒　陸也,MF,杉本　竜士,MF,岩尾　憲,MF,小西　雄大,MF,表原　玄太,MF,前川　大河,FW,バラル,FW,ピーター　ウタカ,栃木ＳＣ,横山　雄次,GK,竹重　安希彦,DF,パウロン,DF,服部　康平,DF,福岡　将太,MF,川田　拳登,MF,ヘニキ,MF,岡﨑　建哉,MF,夛田　凌輔,FW,浜下　瑛,FW,大黒　将志,FW,西谷　和希,https://data.j-league.or.jp/SFMS02/?match_card_id=20626
20627,2018/09/08,19:03,ニンジニアスタジアム,"2,545  人",雨,23.4,73%,愛媛ＦＣ,川井　健太,GK,岡本　昌弘,DF,安藤　淳,DF,西岡　大輝,DF,前野　貴徳,MF,小池　純輝,MF,田中　裕人,MF,野澤　英之,MF,小暮　大器,FW,近藤　貴司,FW,藤本　佳希,FW,神谷　優太,カマタマーレ讃岐,北野　誠,GK,清水　健太,DF,武田　有祐,DF,竹内　彬,DF,中島　大貴,DF,麻田　将吾,MF,西　弘則,MF,岡村　和哉,MF,永田　亮太,MF,佐々木　渉,FW,佐々木　匠,FW,木島　徹也,https://data.j-league.or.jp/SFMS02/?match_card_id=20627
20628,2018/09/08,18:03,レベルファイブスタジアム,"9,090  人",曇,22.6,88%,アビスパ福岡,井原　正巳,GK,圍　謙太朗,DF,篠原　弘次郎,DF,吉本　一謙,DF,古賀　太陽,DF,輪湖　直樹,MF,石津　大介,MF,枝村　匠馬,MF,鈴木　惇,MF,ユ　インス,FW,松田　力,FW,ドゥドゥ,松本山雅ＦＣ,反町　康治,GK,守田　達弥,DF,飯田　真輝,DF,橋内　優也,DF,浦田　延尚,MF,田中　隼磨,MF,岩間　雄大,MF,藤田　息吹,MF,石原　崇兆,MF,セルジーニョ,FW,山本　大貴,FW,高崎　寛之,https://data.j-league.or.jp/SFMS02/?match_card_id=20628
20629,2018/09/08,18:03,えがお健康スタジアム,"10,226  人",曇,21.7,87%,ロアッソ熊本,渋谷　洋樹,GK,畑　実,DF,小谷　祐喜,DF,青木　剛,DF,園田　拓也,MF,高瀬　優孝,MF,上村　周平,MF,上里　一将,MF,田中　達也,FW,坂本　広大,FW,伊東　俊,FW,八久保　颯,大分トリニータ,片野坂　知宏,GK,高木　駿,DF,鈴木　義宜,DF,福森　直也,DF,岩田　智輝,MF,松本　怜,MF,星　雄次,MF,小手川　宏基,MF,丸谷　拓也,FW,清本　拓己,FW,伊佐　耕平,FW,三平　和司,https://data.j-league.or.jp/SFMS02/?match_card_id=20629
20630,2018/09/09,18:04,町田市立陸上競技場,"3,737  人",晴,27.1,71%,ＦＣ町田ゼルビア,相馬　直樹,GK,髙原　寿康,DF,大谷　尚輝,DF,深津　康太,DF,酒井　隆介,DF,奥山　政幸,MF,平戸　太貴,MF,土岐田　洸平,MF,森村　昂太,MF,土居　柊太,FW,鈴木　孝司,FW,中島　裕希,水戸ホーリーホック,長谷部　茂利,GK,松井　謙弥,DF,田向　泰輝,DF,伊藤　槙人,DF,細川　淳矢,DF,ジエゴ,MF,茂木　駿佑,MF,前　寛之,MF,小島　幹敏,MF,木村　祐志,MF,伊藤　涼太郎,FW,ジェフェルソン　バイアーノ,https://data.j-league.or.jp/SFMS02/?match_card_id=20630
20631,2018/09/09,18:03,シティライトスタジアム,"5,470  人",雨,24.3,77%,ファジアーノ岡山,長澤　徹,GK,金山　隼樹,DF,下口　稚葉,DF,増田　繁人,DF,喜山　康平,MF,澤口　雅彦,MF,関戸　健二,MF,伊藤　大介,MF,末吉　隼也,MF,三村　真,FW,齊藤　和樹,FW,イ　ヨンジェ,ジェフユナイテッド千葉,フアン　エスナイデル,GK,大野　哲煥,DF,溝渕　雄志,DF,鳥海　晃司,DF,近藤　直也,DF,下平　匠,MF,町田　也真人,MF,小島　秀仁,MF,熊谷　アンドリュー,MF,矢田　旭,FW,船山　貴之,FW,指宿　洋史,https://data.j-league.or.jp/SFMS02/?match_card_id=20631
20632,2018/09/09,19:03,維新みらいふスタジアム,"4,146  人",曇,21.9,77%,レノファ山口ＦＣ,霜田　正浩,GK,吉満　大介,DF,鳥養　祐矢,DF,ワシントン,DF,渡辺　広大,DF,瀬川　和樹,MF,丸岡　満,MF,前　貴之,MF,ジュリーニョ,MF,佐藤　健太郎,FW,岸田　和人,FW,オナイウ　阿道,モンテディオ山形,木山　隆之,GK,児玉　剛,DF,熊本　雄太,DF,栗山　直樹,DF,松本　怜大,MF,三鬼　海,MF,中村　駿,MF,本田　拓也,MF,山田　拓巳,FW,アルヴァロ　ロドリゲス,FW,阪野　豊史,FW,小林　成豪,https://data.j-league.or.jp/SFMS02/?match_card_id=20632
20633,2018/09/19,19:03,山梨中銀スタジアム,"5,631  人",晴,24.5,52%,ヴァンフォーレ甲府,上野　展裕,GK,岡　大生,DF,道渕　諒平,DF,今津　佑太,DF,小出　悠太,DF,エデル　リマ,DF,清水　航平,MF,堀米　勇輝,MF,小椋　祥平,MF,佐藤　和弘,MF,曽根田　穣,FW,金園　英学,大宮アルディージャ,石井　正忠,GK,塩田　仁史,DF,酒井　宣福,DF,河本　裕之,DF,畑尾　大翔,DF,河面　旺成,MF,ダビド　バブンスキー,MF,大山　啓輔,MF,三門　雄大,MF,マテウス,FW,富山　貴光,FW,大前　元紀,https://data.j-league.or.jp/SFMS02/?match_card_id=20633
20634,2018/09/08,19:03,デンカビッグスワンスタジアム,"11,274  人",雨時々曇,23.5,74%,アルビレックス新潟,片渕　浩一郎,GK,アレックス　ムラーリャ,DF,川口　尚紀,DF,広瀬　健太,DF,大武　峻,DF,渡邊　泰基,MF,加藤　大,MF,カウエ,MF,戸嶋　祥郎,MF,渡邉　新太,FW,河田　篤秀,FW,田中　達也,ＦＣ岐阜,大木　武,GK,ビクトル,DF,阿部　正紀,DF,竹田　忠嗣,DF,イヨハ　理　ヘンリー,DF,福村　貴幸,MF,小野　悠斗,MF,宮本　航汰,MF,中島　賢星,FW,田中　パウロ淳一,FW,石川　大地,FW,薮内　健人,https://data.j-league.or.jp/SFMS02/?match_card_id=20634
20635,2018/09/15,19:03,ＮＤソフトスタジアム山形,"6,708  人",曇,23.3,77%,モンテディオ山形,木山　隆之,GK,児玉　剛,DF,熊本　雄太,DF,栗山　直樹,DF,松本　怜大,MF,三鬼　海,MF,本田　拓也,MF,中村　駿,MF,山田　拓巳,FW,アルヴァロ　ロドリゲス,FW,阪野　豊史,FW,小林　成豪,ヴァンフォーレ甲府,上野　展裕,GK,岡　大生,DF,ビョン　ジュンボン,DF,山本　英臣,DF,エデル　リマ,MF,曽根田　穣,MF,瀬戸　貴幸,MF,フェフージン,MF,清水　航平,FW,道渕　諒平,FW,小塚　和季,FW,ジュニオール　バホス,https://data.j-league.or.jp/SFMS02/?match_card_id=20635
20636,2018/09/15,19:03,栃木県グリーンスタジアム,"9,459  人",雨一時曇,22.6,87%,栃木ＳＣ,横山　雄次,GK,竹重　安希彦,DF,古波津　辰希,DF,服部　康平,DF,福岡　将太,MF,川田　拳登,MF,ヘニキ,MF,岡﨑　建哉,MF,夛田　凌輔,FW,浜下　瑛,FW,大黒　将志,FW,西谷　和希,愛媛ＦＣ,川井　健太,GK,岡本　昌弘,DF,安藤　淳,DF,西岡　大輝,DF,前野　貴徳,MF,小池　純輝,MF,田中　裕人,MF,野澤　英之,MF,小暮　大器,FW,神谷　優太,FW,藤本　佳希,FW,近藤　貴司,https://data.j-league.or.jp/SFMS02/?match_card_id=20636
20637,2018/09/15,18:04,熊谷スポーツ文化公園陸上競技場,"9,628  人",曇,22.6,86%,大宮アルディージャ,石井　正忠,GK,塩田　仁史,DF,酒井　宣福,DF,河本　裕之,DF,畑尾　大翔,DF,河面　旺成,MF,ダビド　バブンスキー,MF,茨田　陽生,MF,三門　雄大,MF,マテウス,FW,富山　貴光,FW,大前　元紀,ＦＣ町田ゼルビア,相馬　直樹,GK,福井　光輝,DF,小島　雅也,DF,大谷　尚輝,DF,深津　康太,DF,酒井　隆介,MF,平戸　太貴,MF,土岐田　洸平,MF,森村　昂太,MF,土居　柊太,FW,鈴木　孝司,FW,中島　裕希,https://data.j-league.or.jp/SFMS02/?match_card_id=20637
