,年月日,節,スタジアム,H_勝点,H_試合,H_勝,H_分,H_敗,H_得点,H_失点,H_得失点差,H_rest_days,A_勝点,A_試合,A_勝,A_分,A_敗,A_得点,A_失点,A_得失点差,A_rest_days,H_監督,A_監督,y_H_goal,y_A_goal,y_goal_deff,y_even_flg,y_H_result,J1_flg,J2_flg,J3_flg,H_DF,H_MF,H_FW,A_DF,A_MF,A_FW,H_順位,A_順位,H_Team,A_Team,train_test
1850,20161106.0,40.0,24.0,39.0,39.0,9.0,12.0,18.0,39.0,58.0,-19.0,3.0,75.0,39.0,22.0,9.0,8.0,79.0,34.0,45.0,3.0,53.0,90.0,1.0,2.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,19.0,3.0,52.0,10.0,train
1851,20161106.0,28.0,84.0,39.0,27.0,12.0,3.0,12.0,43.0,39.0,4.0,7.0,49.0,27.0,15.0,4.0,8.0,37.0,24.0,13.0,7.0,77.0,132.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,5.0,1.0,8.0,3.0,48.0,56.0,train
1852,20161106.0,40.0,87.0,69.0,39.0,20.0,9.0,10.0,58.0,45.0,13.0,3.0,53.0,39.0,11.0,20.0,8.0,40.0,38.0,2.0,3.0,75.0,108.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,5.0,2.0,4.0,9.0,13.0,38.0,train
1853,20161106.0,40.0,64.0,41.0,39.0,10.0,11.0,18.0,47.0,60.0,-13.0,3.0,49.0,39.0,13.0,10.0,16.0,51.0,59.0,-8.0,3.0,102.0,43.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,17.0,12.0,24.0,37.0,train
1854,20161106.0,40.0,57.0,37.0,39.0,8.0,13.0,18.0,40.0,56.0,-16.0,3.0,56.0,39.0,15.0,11.0,13.0,47.0,42.0,5.0,3.0,112.0,143.0,1.0,3.0,-2.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,20.0,8.0,39.0,28.0,train
1855,20161106.0,28.0,18.0,16.0,27.0,4.0,4.0,19.0,11.0,46.0,-35.0,7.0,31.0,27.0,8.0,7.0,12.0,34.0,40.0,-6.0,8.0,121.0,79.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,16.0,10.0,45.0,58.0,train
1856,20161106.0,40.0,98.0,51.0,39.0,14.0,9.0,16.0,40.0,39.0,1.0,3.0,81.0,39.0,24.0,9.0,6.0,62.0,30.0,32.0,3.0,159.0,70.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,3.0,5.0,2.0,10.0,1.0,16.0,0.0,train
1857,20161106.0,40.0,102.0,64.0,39.0,17.0,13.0,9.0,53.0,37.0,16.0,3.0,44.0,39.0,9.0,17.0,13.0,41.0,44.0,-3.0,3.0,160.0,156.0,1.0,2.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,14.0,36.0,22.0,train
1858,20161106.0,28.0,79.0,43.0,27.0,12.0,7.0,8.0,31.0,23.0,8.0,7.0,31.0,27.0,8.0,7.0,12.0,24.0,42.0,-18.0,7.0,163.0,82.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,5.0,2.0,5.0,11.0,20.0,29.0,train
1859,20161106.0,28.0,51.0,52.0,27.0,16.0,4.0,7.0,42.0,22.0,20.0,7.0,37.0,27.0,10.0,7.0,10.0,40.0,36.0,4.0,7.0,133.0,86.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,5.0,1.0,2.0,9.0,19.0,60.0,train
1860,20161106.0,28.0,53.0,44.0,27.0,12.0,8.0,7.0,32.0,25.0,7.0,7.0,42.0,27.0,12.0,6.0,9.0,44.0,42.0,2.0,7.0,38.0,162.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,5.0,1.0,4.0,7.0,47.0,41.0,train
1861,20161106.0,40.0,74.0,37.0,39.0,8.0,13.0,18.0,35.0,58.0,-23.0,3.0,49.0,39.0,12.0,13.0,14.0,48.0,49.0,-1.0,3.0,117.0,168.0,1.0,2.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,21.0,11.0,33.0,26.0,train
1862,20161105.0,28.0,95.0,30.0,27.0,7.0,9.0,11.0,27.0,29.0,-2.0,6.0,43.0,27.0,12.0,7.0,8.0,29.0,21.0,8.0,6.0,42.0,40.0,1.0,2.0,-1.0,0.0,2.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,3.0,3.0,12.0,6.0,59.0,46.0,train
1863,20161105.0,28.0,2.0,25.0,27.0,5.0,10.0,12.0,35.0,41.0,-6.0,6.0,30.0,27.0,7.0,9.0,11.0,33.0,36.0,-3.0,7.0,142.0,121.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,15.0,13.0,43.0,44.0,train
1864,20161105.0,28.0,6.0,29.0,27.0,8.0,5.0,14.0,27.0,41.0,-14.0,6.0,55.0,27.0,16.0,7.0,4.0,35.0,17.0,18.0,6.0,111.0,128.0,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,14.0,1.0,51.0,23.0,train
1865,20161103.0,17.0,105.0,26.0,16.0,7.0,5.0,4.0,17.0,16.0,1.0,5.0,20.0,15.0,5.0,5.0,5.0,13.0,15.0,-2.0,5.0,129.0,150.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,5.0,11.0,25.0,5.0,train
1866,20161103.0,17.0,31.0,23.0,16.0,7.0,2.0,7.0,20.0,22.0,-2.0,5.0,20.0,16.0,5.0,5.0,6.0,18.0,23.0,-5.0,5.0,130.0,67.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,7.0,1.0,8.0,12.0,1.0,34.0,train
1867,20161103.0,17.0,11.0,36.0,16.0,11.0,3.0,2.0,27.0,10.0,17.0,5.0,20.0,16.0,5.0,5.0,6.0,22.0,22.0,0.0,5.0,139.0,18.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,10.0,2.0,14.0,train
1868,20161103.0,39.0,17.0,46.0,38.0,10.0,16.0,12.0,38.0,46.0,-8.0,4.0,36.0,38.0,8.0,12.0,18.0,40.0,56.0,-16.0,4.0,170.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,2.0,4.0,4.0,2.0,13.0,21.0,40.0,39.0,train
1869,20161103.0,39.0,25.0,46.0,38.0,11.0,13.0,14.0,45.0,49.0,-4.0,4.0,69.0,38.0,20.0,9.0,9.0,58.0,42.0,16.0,4.0,162.0,78.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,4.0,4.0,2.0,12.0,4.0,26.0,13.0,train
1870,20161103.0,17.0,81.0,35.0,16.0,10.0,5.0,1.0,31.0,15.0,16.0,5.0,23.0,16.0,7.0,2.0,7.0,19.0,17.0,2.0,5.0,169.0,167.0,2.0,3.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,5.0,1.0,2.0,6.0,6.0,12.0,train
1871,20161103.0,17.0,16.0,15.0,16.0,3.0,6.0,7.0,18.0,25.0,-7.0,5.0,26.0,16.0,7.0,5.0,4.0,29.0,18.0,11.0,5.0,132.0,124.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,15.0,4.0,32.0,15.0,train
1872,20161103.0,39.0,61.0,75.0,38.0,21.0,12.0,5.0,55.0,28.0,27.0,4.0,43.0,38.0,11.0,10.0,17.0,36.0,49.0,-13.0,4.0,56.0,134.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,15.0,31.0,54.0,train
1873,20161103.0,39.0,20.0,50.0,38.0,10.0,20.0,8.0,37.0,37.0,0.0,4.0,37.0,38.0,8.0,13.0,17.0,34.0,55.0,-21.0,4.0,103.0,122.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,2.0,5.0,3.0,2.0,9.0,20.0,38.0,33.0,train
1874,20161103.0,17.0,37.0,15.0,16.0,3.0,6.0,7.0,18.0,28.0,-10.0,5.0,17.0,16.0,4.0,5.0,7.0,10.0,14.0,-4.0,5.0,47.0,28.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,17.0,13.0,30.0,18.0,train
1875,20161103.0,39.0,72.0,55.0,38.0,15.0,10.0,13.0,46.0,41.0,5.0,4.0,63.0,38.0,17.0,12.0,9.0,52.0,36.0,16.0,4.0,137.0,166.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,7.0,5.0,28.0,36.0,train
1876,20161103.0,39.0,45.0,42.0,38.0,10.0,12.0,16.0,38.0,51.0,-13.0,4.0,48.0,38.0,13.0,9.0,16.0,49.0,57.0,-8.0,4.0,49.0,43.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,16.0,11.0,27.0,37.0,train
1877,20161103.0,39.0,91.0,34.0,38.0,9.0,7.0,22.0,39.0,67.0,-28.0,4.0,41.0,38.0,10.0,11.0,17.0,46.0,58.0,-12.0,5.0,59.0,106.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,22.0,17.0,50.0,24.0,train
1878,20161103.0,39.0,18.0,55.0,38.0,15.0,10.0,13.0,46.0,45.0,1.0,4.0,40.0,38.0,9.0,13.0,16.0,36.0,45.0,-9.0,4.0,44.0,147.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,8.0,18.0,8.0,21.0,train
1879,20161103.0,17.0,23.0,16.0,16.0,4.0,4.0,8.0,21.0,26.0,-5.0,5.0,15.0,16.0,4.0,3.0,9.0,17.0,26.0,-9.0,5.0,9.0,104.0,1.0,3.0,-2.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,3.0,3.0,14.0,16.0,11.0,9.0,train
1880,20161103.0,39.0,8.0,72.0,38.0,21.0,9.0,8.0,75.0,33.0,42.0,5.0,63.0,38.0,16.0,15.0,7.0,45.0,31.0,14.0,4.0,88.0,144.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,5.0,2.0,3.0,3.0,6.0,10.0,35.0,train
1881,20161103.0,17.0,48.0,27.0,15.0,8.0,3.0,4.0,20.0,13.0,7.0,5.0,22.0,16.0,6.0,4.0,6.0,21.0,18.0,3.0,5.0,24.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,6.0,1.0,4.0,5.0,1.0,3.0,9.0,3.0,7.0,train
1882,20161103.0,39.0,104.0,44.0,38.0,9.0,17.0,12.0,41.0,41.0,0.0,4.0,48.0,38.0,13.0,9.0,16.0,37.0,39.0,-2.0,4.0,150.0,165.0,0.0,3.0,-3.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,5.0,1.0,14.0,10.0,22.0,16.0,train
1883,20161103.0,39.0,58.0,78.0,38.0,23.0,9.0,6.0,58.0,29.0,29.0,4.0,39.0,38.0,9.0,12.0,17.0,38.0,54.0,-16.0,4.0,67.0,57.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,2.0,4.0,4.0,2.0,1.0,19.0,0.0,52.0,train
1884,20161103.0,17.0,32.0,11.0,16.0,2.0,5.0,9.0,11.0,23.0,-12.0,5.0,23.0,16.0,6.0,5.0,5.0,19.0,20.0,-1.0,5.0,45.0,44.0,0.0,4.0,-4.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,3.0,3.0,18.0,7.0,17.0,4.0,train
1885,20161030.0,38.0,106.0,40.0,37.0,9.0,13.0,15.0,36.0,44.0,-8.0,7.0,72.0,37.0,20.0,12.0,5.0,54.0,28.0,26.0,7.0,141.0,59.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0,1.0,5.0,3.0,2.0,17.0,2.0,21.0,31.0,train
1886,20161030.0,27.0,63.0,52.0,26.0,15.0,7.0,4.0,33.0,17.0,16.0,7.0,44.0,26.0,12.0,8.0,6.0,32.0,23.0,9.0,7.0,122.0,41.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,23.0,47.0,train
1887,20161030.0,38.0,74.0,36.0,37.0,8.0,12.0,17.0,34.0,55.0,-21.0,7.0,47.0,37.0,13.0,8.0,16.0,37.0,39.0,-2.0,7.0,117.0,165.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,20.0,11.0,33.0,16.0,train
1888,20161030.0,27.0,99.0,49.0,26.0,15.0,4.0,7.0,36.0,22.0,14.0,7.0,39.0,26.0,11.0,6.0,9.0,42.0,41.0,1.0,7.0,126.0,162.0,1.0,2.0,-1.0,0.0,2.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,5.0,1.0,3.0,7.0,56.0,41.0,train
1889,20161030.0,38.0,72.0,55.0,37.0,15.0,10.0,12.0,46.0,40.0,6.0,8.0,36.0,37.0,8.0,12.0,17.0,37.0,54.0,-17.0,7.0,137.0,57.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,7.0,19.0,28.0,52.0,train
1890,20161030.0,38.0,87.0,68.0,37.0,20.0,8.0,9.0,56.0,40.0,16.0,7.0,43.0,37.0,9.0,16.0,12.0,39.0,39.0,0.0,7.0,75.0,156.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,4.0,14.0,13.0,22.0,train
1891,20161030.0,38.0,45.0,41.0,37.0,10.0,11.0,16.0,37.0,50.0,-13.0,8.0,49.0,37.0,10.0,19.0,8.0,36.0,36.0,0.0,7.0,49.0,108.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,5.0,2.0,16.0,9.0,27.0,38.0,train
1892,20161030.0,38.0,85.0,60.0,37.0,15.0,15.0,7.0,43.0,31.0,12.0,7.0,63.0,37.0,17.0,12.0,8.0,52.0,34.0,18.0,7.0,138.0,166.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,3.0,3.0,4.0,3.0,6.0,5.0,35.0,36.0,train
1893,20161030.0,27.0,33.0,37.0,26.0,10.0,7.0,9.0,39.0,34.0,5.0,7.0,26.0,26.0,7.0,5.0,14.0,25.0,40.0,-15.0,7.0,84.0,117.0,1.0,2.0,-1.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,8.0,14.0,60.0,51.0,train
1894,20161030.0,38.0,3.0,40.0,37.0,10.0,10.0,17.0,34.0,49.0,-15.0,7.0,78.0,37.0,23.0,9.0,5.0,58.0,27.0,31.0,8.0,128.0,70.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,5.0,2.0,18.0,1.0,54.0,0.0,train
1895,20161030.0,27.0,46.0,27.0,26.0,6.0,9.0,11.0,23.0,28.0,-5.0,7.0,31.0,26.0,8.0,7.0,11.0,23.0,38.0,-15.0,7.0,42.0,82.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,3.0,5.0,2.0,13.0,10.0,59.0,29.0,train
1896,20161030.0,27.0,34.0,16.0,26.0,4.0,4.0,18.0,11.0,43.0,-32.0,7.0,36.0,26.0,11.0,3.0,12.0,40.0,39.0,1.0,7.0,121.0,80.0,0.0,3.0,-3.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,5.0,1.0,16.0,9.0,45.0,48.0,train
1897,20161030.0,38.0,82.0,48.0,37.0,13.0,9.0,15.0,49.0,55.0,-6.0,7.0,52.0,37.0,14.0,10.0,13.0,44.0,45.0,-1.0,7.0,39.0,47.0,0.0,2.0,-2.0,0.0,2.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,10.0,8.0,37.0,8.0,train
1898,20161030.0,27.0,43.0,42.0,26.0,12.0,6.0,8.0,29.0,21.0,8.0,7.0,24.0,26.0,5.0,9.0,12.0,35.0,41.0,-6.0,7.0,37.0,148.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,4.0,2.0,6.0,15.0,46.0,43.0,train
1899,20161030.0,38.0,57.0,33.0,37.0,7.0,12.0,18.0,38.0,55.0,-17.0,7.0,34.0,37.0,9.0,7.0,21.0,38.0,65.0,-27.0,8.0,112.0,62.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,22.0,21.0,39.0,50.0,train
1900,20161030.0,38.0,25.0,45.0,37.0,11.0,12.0,14.0,45.0,49.0,-4.0,7.0,45.0,37.0,10.0,15.0,12.0,38.0,46.0,-8.0,7.0,162.0,175.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,5.0,2.0,12.0,13.0,26.0,40.0,train
1901,20161030.0,27.0,100.0,43.0,26.0,12.0,7.0,7.0,31.0,22.0,9.0,8.0,49.0,26.0,15.0,4.0,7.0,41.0,22.0,19.0,7.0,163.0,139.0,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,2.0,20.0,19.0,train
1902,20161029.0,16.0,45.0,18.0,13.0,5.0,3.0,5.0,11.0,13.0,-2.0,7.0,20.0,15.0,6.0,2.0,7.0,18.0,21.0,-3.0,6.0,144.0,136.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,12.0,10.0,5.0,1.0,train
1903,20161029.0,16.0,103.0,22.0,14.0,6.0,4.0,4.0,24.0,15.0,9.0,7.0,10.0,15.0,2.0,4.0,9.0,9.0,21.0,-12.0,7.0,119.0,48.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0,1.0,3.0,4.0,3.0,5.0,18.0,15.0,17.0,train
1904,20161029.0,16.0,44.0,20.0,14.0,6.0,2.0,6.0,17.0,15.0,2.0,7.0,14.0,15.0,3.0,5.0,7.0,17.0,24.0,-7.0,7.0,161.0,138.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,8.0,16.0,12.0,32.0,train
1905,20161029.0,27.0,87.0,30.0,26.0,8.0,6.0,12.0,32.0,38.0,-6.0,7.0,29.0,26.0,7.0,8.0,11.0,31.0,34.0,-3.0,6.0,76.0,121.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,3.0,3.0,11.0,12.0,58.0,44.0,train
1906,20161029.0,16.0,62.0,22.0,15.0,6.0,4.0,5.0,18.0,19.0,-1.0,7.0,25.0,15.0,7.0,4.0,4.0,16.0,15.0,1.0,7.0,40.0,135.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,4.0,2.0,6.0,4.0,4.0,25.0,train
1907,20161029.0,38.0,64.0,41.0,37.0,10.0,11.0,16.0,46.0,54.0,-8.0,6.0,69.0,37.0,20.0,9.0,8.0,71.0,33.0,38.0,6.0,102.0,90.0,0.0,4.0,-4.0,0.0,2.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,5.0,1.0,15.0,3.0,24.0,10.0,train
1908,20161029.0,16.0,101.0,12.0,15.0,3.0,3.0,9.0,16.0,26.0,-10.0,7.0,15.0,15.0,3.0,6.0,6.0,17.0,26.0,-9.0,7.0,100.0,50.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,3.0,17.0,14.0,9.0,30.0,train
1909,20161029.0,16.0,26.0,14.0,15.0,3.0,5.0,7.0,8.0,13.0,-5.0,7.0,21.0,15.0,6.0,3.0,6.0,20.0,17.0,3.0,7.0,25.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,15.0,7.0,18.0,7.0,train
1910,20161029.0,16.0,10.0,20.0,15.0,5.0,5.0,5.0,18.0,22.0,-4.0,7.0,27.0,13.0,8.0,3.0,2.0,18.0,8.0,10.0,7.0,64.0,27.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,6.0,1.0,3.0,6.0,1.0,11.0,3.0,34.0,3.0,train
1911,20161029.0,16.0,21.0,20.0,15.0,5.0,5.0,5.0,21.0,20.0,1.0,6.0,15.0,15.0,4.0,3.0,8.0,20.0,25.0,-5.0,7.0,16.0,11.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,3.0,3.0,9.0,13.0,14.0,11.0,train
1912,20161029.0,16.0,11.0,33.0,15.0,10.0,3.0,2.0,25.0,9.0,16.0,7.0,34.0,15.0,10.0,4.0,1.0,29.0,13.0,16.0,7.0,139.0,174.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,6.0,train
1913,20161023.0,26.0,33.0,36.0,25.0,10.0,6.0,9.0,38.0,33.0,5.0,7.0,26.0,25.0,6.0,8.0,11.0,22.0,27.0,-5.0,7.0,84.0,46.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,5.0,1.0,7.0,13.0,60.0,59.0,train
1914,20161023.0,37.0,24.0,35.0,36.0,8.0,11.0,17.0,37.0,54.0,-17.0,7.0,39.0,36.0,10.0,9.0,17.0,34.0,49.0,-15.0,7.0,53.0,134.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,3.0,3.0,19.0,17.0,52.0,54.0,train
1915,20161023.0,37.0,18.0,49.0,36.0,13.0,10.0,13.0,41.0,43.0,-2.0,7.0,41.0,36.0,10.0,11.0,15.0,44.0,51.0,-7.0,7.0,44.0,106.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,8.0,15.0,8.0,24.0,train
1916,20161023.0,26.0,51.0,46.0,25.0,14.0,4.0,7.0,37.0,20.0,17.0,7.0,24.0,25.0,5.0,9.0,11.0,33.0,37.0,-4.0,7.0,133.0,148.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,15.0,19.0,43.0,train
1917,20161023.0,37.0,98.0,44.0,36.0,12.0,8.0,16.0,36.0,39.0,-3.0,7.0,45.0,36.0,11.0,12.0,13.0,45.0,48.0,-3.0,7.0,159.0,168.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,12.0,11.0,16.0,26.0,train
1918,20161023.0,37.0,8.0,66.0,36.0,19.0,9.0,8.0,69.0,33.0,36.0,7.0,33.0,36.0,7.0,12.0,17.0,38.0,53.0,-15.0,7.0,88.0,118.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,4.0,21.0,10.0,39.0,train
1919,20161023.0,26.0,5.0,26.0,25.0,6.0,8.0,11.0,29.0,34.0,-5.0,7.0,16.0,25.0,4.0,4.0,17.0,11.0,41.0,-30.0,7.0,116.0,126.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,4.0,2.0,12.0,16.0,44.0,45.0,train
1920,20161023.0,37.0,87.0,67.0,36.0,20.0,7.0,9.0,54.0,38.0,16.0,7.0,39.0,36.0,9.0,12.0,15.0,34.0,42.0,-8.0,7.0,75.0,147.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,3.0,16.0,13.0,21.0,train
1921,20161023.0,37.0,17.0,42.0,36.0,9.0,15.0,12.0,36.0,45.0,-9.0,7.0,48.0,36.0,13.0,9.0,14.0,48.0,53.0,-5.0,7.0,170.0,43.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,2.0,4.0,5.0,1.0,14.0,10.0,40.0,37.0,train
1922,20161023.0,37.0,102.0,63.0,36.0,17.0,12.0,7.0,51.0,32.0,19.0,7.0,33.0,36.0,7.0,12.0,17.0,32.0,54.0,-22.0,7.0,160.0,122.0,1.0,2.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,22.0,36.0,33.0,train
1923,20161023.0,26.0,10.0,35.0,25.0,11.0,2.0,12.0,39.0,38.0,1.0,7.0,51.0,25.0,15.0,6.0,4.0,32.0,16.0,16.0,7.0,77.0,128.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,4.0,4.0,2.0,9.0,1.0,48.0,23.0,train
1924,20161023.0,37.0,104.0,42.0,36.0,9.0,15.0,12.0,38.0,38.0,0.0,7.0,59.0,36.0,15.0,14.0,7.0,42.0,30.0,12.0,7.0,150.0,144.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,5.0,2.0,3.0,13.0,6.0,22.0,35.0,train
1925,20161023.0,26.0,15.0,26.0,25.0,7.0,5.0,13.0,25.0,39.0,-14.0,7.0,41.0,25.0,11.0,8.0,6.0,31.0,23.0,8.0,7.0,111.0,41.0,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,1.0,5.0,4.0,1.0,4.0,4.0,2.0,14.0,5.0,51.0,47.0,train
1926,20161023.0,26.0,67.0,36.0,25.0,10.0,6.0,9.0,40.0,40.0,0.0,7.0,42.0,25.0,12.0,6.0,7.0,28.0,19.0,9.0,7.0,155.0,40.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,3.0,3.0,8.0,4.0,41.0,46.0,train
1927,20161023.0,37.0,61.0,71.0,36.0,20.0,11.0,5.0,53.0,27.0,26.0,7.0,48.0,36.0,10.0,18.0,8.0,35.0,35.0,0.0,7.0,56.0,108.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,3.0,5.0,2.0,2.0,9.0,31.0,38.0,train
1928,20161023.0,26.0,13.0,31.0,25.0,8.0,7.0,10.0,23.0,34.0,-11.0,7.0,46.0,25.0,14.0,4.0,7.0,32.0,22.0,10.0,7.0,80.0,132.0,0.0,4.0,-4.0,0.0,2.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,5.0,1.0,10.0,3.0,29.0,56.0,train
