ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
MF,富田　晋伍,渡邉　晋,2018/08/11,28.9,77%,荒木　友輔,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ベガルタ仙台
MF,奥埜　博亮,渡邉　晋,2018/08/11,28.9,77%,荒木　友輔,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ベガルタ仙台
MF,蜂須賀　孝治,渡邉　晋,2018/08/11,28.9,77%,荒木　友輔,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ベガルタ仙台
MF,関口　訓充,渡邉　晋,2018/08/11,28.9,77%,荒木　友輔,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ベガルタ仙台
FW,中野　嘉大,渡邉　晋,2018/08/11,28.9,77%,荒木　友輔,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ベガルタ仙台
FW,阿部　拓馬,渡邉　晋,2018/08/11,28.9,77%,荒木　友輔,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ベガルタ仙台
GK,朴　一圭,大石　篤人,2015/07/12,31.2,50%,長谷　拓,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",藤枝ＭＹＦＣ
DF,奈良林　寛紀,大石　篤人,2015/07/12,31.2,50%,長谷　拓,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",藤枝ＭＹＦＣ
DF,望月　竜次,大石　篤人,2015/07/12,31.2,50%,長谷　拓,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",藤枝ＭＹＦＣ
DF,福王　忠世,大石　篤人,2015/07/12,31.2,50%,長谷　拓,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",藤枝ＭＹＦＣ
DF,中村　宏輝,大石　篤人,2015/07/12,31.2,50%,長谷　拓,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",藤枝ＭＹＦＣ
MF,越智　亮介,大石　篤人,2015/07/12,31.2,50%,長谷　拓,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",藤枝ＭＹＦＣ
MF,沓掛　勇太,大石　篤人,2015/07/12,31.2,50%,長谷　拓,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",藤枝ＭＹＦＣ
MF,富井　英司,大石　篤人,2015/07/12,31.2,50%,長谷　拓,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",藤枝ＭＹＦＣ
MF,枝本　雄一郎,大石　篤人,2015/07/12,31.2,50%,長谷　拓,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",藤枝ＭＹＦＣ
FW,久富　賢,大石　篤人,2015/07/12,31.2,50%,長谷　拓,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",藤枝ＭＹＦＣ
FW,ウーゴ　ヴィエイラ,アンジェ　ポステコグルー,2018/08/11,29.8,72%,廣瀬　格,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",横浜Ｆ・マリノス
FW,オリヴィエ　ブマル,アンジェ　ポステコグルー,2018/08/11,29.8,72%,廣瀬　格,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",横浜Ｆ・マリノス
GK,カミンスキー,名波　浩,2018/08/11,28.3,78%,今村　義朗,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ジュビロ磐田
DF,大井　健太郎,名波　浩,2018/08/11,28.3,78%,今村　義朗,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ジュビロ磐田
DF,櫻内　渚,名波　浩,2018/08/11,28.3,78%,今村　義朗,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ジュビロ磐田
DF,小川　大貴,名波　浩,2018/08/11,28.3,78%,今村　義朗,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ジュビロ磐田
DF,高橋　祥平,名波　浩,2018/08/11,28.3,78%,今村　義朗,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ジュビロ磐田
MF,田口　泰士,名波　浩,2018/08/11,28.3,78%,今村　義朗,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ジュビロ磐田
MF,松浦　拓弥,名波　浩,2018/08/11,28.3,78%,今村　義朗,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ジュビロ磐田
MF,宮崎　智彦,名波　浩,2018/08/11,28.3,78%,今村　義朗,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ジュビロ磐田
MF,上原　力也,名波　浩,2018/08/11,28.3,78%,今村　義朗,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ジュビロ磐田
FW,川又　堅碁,名波　浩,2018/08/11,28.3,78%,今村　義朗,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ジュビロ磐田
FW,大久保　嘉人,名波　浩,2018/08/11,28.3,78%,今村　義朗,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ジュビロ磐田
GK,西川　周作,オズワルド　オリヴェイラ,2018/08/11,31.7,62%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",浦和レッズ
DF,岩波　拓也,オズワルド　オリヴェイラ,2018/08/11,31.7,62%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",浦和レッズ
DF,マウリシオ,オズワルド　オリヴェイラ,2018/08/11,31.7,62%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",浦和レッズ
DF,槙野　智章,オズワルド　オリヴェイラ,2018/08/11,31.7,62%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",浦和レッズ
MF,橋岡　大樹,オズワルド　オリヴェイラ,2018/08/11,31.7,62%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",浦和レッズ
MF,柏木　陽介,オズワルド　オリヴェイラ,2018/08/11,31.7,62%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",浦和レッズ
MF,青木　拓矢,オズワルド　オリヴェイラ,2018/08/11,31.7,62%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",浦和レッズ
MF,山田　晃平,美濃部　直彦,2015/07/12,27.1,80%,山岡　良介,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＡＣ長野パルセイロ
FW,宇野沢　祐次,美濃部　直彦,2015/07/12,27.1,80%,山岡　良介,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＡＣ長野パルセイロ
FW,佐藤　悠希,美濃部　直彦,2015/07/12,27.1,80%,山岡　良介,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＡＣ長野パルセイロ
FW,近藤　祐介,美濃部　直彦,2015/07/12,27.1,80%,山岡　良介,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＡＣ長野パルセイロ
MF,安藤　由翔,松波　正信,2015/07/12,26.6,80%,大坪　博和,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ガイナーレ鳥取
FW,田中　智大,松波　正信,2015/07/12,26.6,80%,大坪　博和,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ガイナーレ鳥取
GK,今野　太祐,薩川　了洋,2015/07/12,29.5,73%,日高　晴樹,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＦＣ琉球
DF,前田　晃一,薩川　了洋,2015/07/12,29.5,73%,日高　晴樹,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＦＣ琉球
DF,川邊　裕紀,薩川　了洋,2015/07/12,29.5,73%,日高　晴樹,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＦＣ琉球
DF,浦島　貴大,薩川　了洋,2015/07/12,29.5,73%,日高　晴樹,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＦＣ琉球
MF,岩渕　良太,薩川　了洋,2015/07/12,29.5,73%,日高　晴樹,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＦＣ琉球
MF,田辺　圭佑,薩川　了洋,2015/07/12,29.5,73%,日高　晴樹,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＦＣ琉球
MF,富所　悠,薩川　了洋,2015/07/12,29.5,73%,日高　晴樹,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＦＣ琉球
MF,浅田　大樹,薩川　了洋,2015/07/12,29.5,73%,日高　晴樹,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＦＣ琉球
FW,田中　恵太,薩川　了洋,2015/07/12,29.5,73%,日高　晴樹,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＦＣ琉球
FW,松尾　昇悟,薩川　了洋,2015/07/12,29.5,73%,日高　晴樹,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＦＣ琉球
FW,藤澤　典隆,薩川　了洋,2015/07/12,29.5,73%,日高　晴樹,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＦＣ琉球
GK,田中　謙吾,美濃部　直彦,2015/07/12,27.1,80%,山岡　良介,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＡＣ長野パルセイロ
DF,小山内　貴哉,美濃部　直彦,2015/07/12,27.1,80%,山岡　良介,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＡＣ長野パルセイロ
DF,内野　貴志,美濃部　直彦,2015/07/12,27.1,80%,山岡　良介,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＡＣ長野パルセイロ
DF,大島　嵩弘,美濃部　直彦,2015/07/12,27.1,80%,山岡　良介,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＡＣ長野パルセイロ
DF,松原　優吉,美濃部　直彦,2015/07/12,27.1,80%,山岡　良介,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＡＣ長野パルセイロ
MF,有永　一生,美濃部　直彦,2015/07/12,27.1,80%,山岡　良介,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＡＣ長野パルセイロ
MF,パク　ゴン,美濃部　直彦,2015/07/12,27.1,80%,山岡　良介,"２０１５明治安田生命Ｊ３リーグ
								 第２０節第１日",ＡＣ長野パルセイロ
FW,石原　直樹,渡邉　晋,2018/08/11,28.9,77%,荒木　友輔,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",ベガルタ仙台
GK,飯倉　大樹,アンジェ　ポステコグルー,2018/08/11,29.8,72%,廣瀬　格,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",横浜Ｆ・マリノス
DF,松原　健,アンジェ　ポステコグルー,2018/08/11,29.8,72%,廣瀬　格,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",横浜Ｆ・マリノス
DF,中澤　佑二,アンジェ　ポステコグルー,2018/08/11,29.8,72%,廣瀬　格,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",横浜Ｆ・マリノス
DF,ドゥシャン,アンジェ　ポステコグルー,2018/08/11,29.8,72%,廣瀬　格,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",横浜Ｆ・マリノス
DF,山中　亮輔,アンジェ　ポステコグルー,2018/08/11,29.8,72%,廣瀬　格,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",横浜Ｆ・マリノス
MF,扇原　貴宏,アンジェ　ポステコグルー,2018/08/11,29.8,72%,廣瀬　格,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",横浜Ｆ・マリノス
MF,喜田　拓也,アンジェ　ポステコグルー,2018/08/11,29.8,72%,廣瀬　格,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",横浜Ｆ・マリノス
MF,天野　純,アンジェ　ポステコグルー,2018/08/11,29.8,72%,廣瀬　格,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",横浜Ｆ・マリノス
FW,仲川　輝人,アンジェ　ポステコグルー,2018/08/11,29.8,72%,廣瀬　格,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",横浜Ｆ・マリノス
MF,宇賀神　友弥,オズワルド　オリヴェイラ,2018/08/11,31.7,62%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",浦和レッズ
MF,武藤　雄樹,オズワルド　オリヴェイラ,2018/08/11,31.7,62%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",浦和レッズ
FW,ファブリシオ,オズワルド　オリヴェイラ,2018/08/11,31.7,62%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",浦和レッズ
FW,興梠　慎三,オズワルド　オリヴェイラ,2018/08/11,31.7,62%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第２１節第２日",浦和レッズ
GK,西川　周作,ペトロヴィッチ,2017/07/29,26.2,67%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",浦和レッズ
DF,森脇　良太,ペトロヴィッチ,2017/07/29,26.2,67%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",浦和レッズ
DF,遠藤　航,ペトロヴィッチ,2017/07/29,26.2,67%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",浦和レッズ
DF,槙野　智章,ペトロヴィッチ,2017/07/29,26.2,67%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",浦和レッズ
MF,駒井　善成,ペトロヴィッチ,2017/07/29,26.2,67%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",浦和レッズ
MF,柏木　陽介,ペトロヴィッチ,2017/07/29,26.2,67%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",浦和レッズ
MF,阿部　勇樹,ペトロヴィッチ,2017/07/29,26.2,67%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",浦和レッズ
MF,関根　貴大,ペトロヴィッチ,2017/07/29,26.2,67%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",浦和レッズ
MF,李　忠成,ペトロヴィッチ,2017/07/29,26.2,67%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",浦和レッズ
MF,武藤　雄樹,ペトロヴィッチ,2017/07/29,26.2,67%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",浦和レッズ
MF,遠藤　康,石井　正忠,2016/07/30,27.3,84%,村上　伸次,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第６節第１日",鹿島アントラーズ
MF,土居　聖真,石井　正忠,2016/07/30,27.3,84%,村上　伸次,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第６節第１日",鹿島アントラーズ
FW,赤﨑　秀平,石井　正忠,2016/07/30,27.3,84%,村上　伸次,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第６節第１日",鹿島アントラーズ
FW,金崎　夢生,石井　正忠,2016/07/30,27.3,84%,村上　伸次,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第６節第１日",鹿島アントラーズ
FW,田中　佑昌,吉田　達磨,2017/07/29,23.7,89%,福島　孝一郎,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",ヴァンフォーレ甲府
FW,ウイルソン,吉田　達磨,2017/07/29,23.7,89%,福島　孝一郎,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",ヴァンフォーレ甲府
GK,キム　ジンヒョン,尹　晶煥,2017/07/29,30.0,66%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",セレッソ大阪
DF,松田　陸,尹　晶煥,2017/07/29,30.0,66%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",セレッソ大阪
DF,丸橋　祐介,尹　晶煥,2017/07/29,30.0,66%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",セレッソ大阪
DF,木本　恭生,尹　晶煥,2017/07/29,30.0,66%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",セレッソ大阪
DF,マテイ　ヨニッチ,尹　晶煥,2017/07/29,30.0,66%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",セレッソ大阪
MF,ソウザ,尹　晶煥,2017/07/29,30.0,66%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１９節第１日",セレッソ大阪
