ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
MF,鈴木　達也,小林　伸二,2012/08/12,27.2,87%,池内　明彦,"２０１２Ｊリーグ　ディビジョン２
								 第２８節第１日",徳島ヴォルティス
FW,ジオゴ,小林　伸二,2012/08/12,27.2,87%,池内　明彦,"２０１２Ｊリーグ　ディビジョン２
								 第２８節第１日",徳島ヴォルティス
FW,津田　知宏,小林　伸二,2012/08/12,27.2,87%,池内　明彦,"２０１２Ｊリーグ　ディビジョン２
								 第２８節第１日",徳島ヴォルティス
GK,武田　博行,松田　浩,2012/08/12,27.8,84%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第２８節第１日",栃木ＳＣ
DF,赤井　秀行,松田　浩,2012/08/12,27.8,84%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第２８節第１日",栃木ＳＣ
DF,大和田　真史,松田　浩,2012/08/12,27.8,84%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第２８節第１日",栃木ＳＣ
DF,當間　建文,松田　浩,2012/08/12,27.8,84%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第２８節第１日",栃木ＳＣ
DF,菅　和範,松田　浩,2012/08/12,27.8,84%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第２８節第１日",栃木ＳＣ
MF,高木　和正,松田　浩,2012/08/12,27.8,84%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第２８節第１日",栃木ＳＣ
MF,小野寺　達也,松田　浩,2012/08/12,27.8,84%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第２８節第１日",栃木ＳＣ
MF,パウリーニョ,松田　浩,2012/08/12,27.8,84%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第２８節第１日",栃木ＳＣ
MF,菊岡　拓朗,松田　浩,2012/08/12,27.8,84%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第２８節第１日",栃木ＳＣ
FW,サビア,松田　浩,2012/08/12,27.8,84%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第２８節第１日",栃木ＳＣ
FW,廣瀬　浩二,松田　浩,2012/08/12,27.8,84%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第２８節第１日",栃木ＳＣ
FW,池元　友樹,柱谷　幸一,2014/06/28,22.2,89%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",ギラヴァンツ北九州
GK,武田　洋平,田坂　和昭,2014/06/28,21.9,85%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",大分トリニータ
DF,安川　有,田坂　和昭,2014/06/28,21.9,85%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",大分トリニータ
DF,高木　和道,田坂　和昭,2014/06/28,21.9,85%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",大分トリニータ
DF,阪田　章裕,田坂　和昭,2014/06/28,21.9,85%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",大分トリニータ
DF,岩武　克弥,田坂　和昭,2014/06/28,21.9,85%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",大分トリニータ
MF,伊藤　大介,田坂　和昭,2014/06/28,21.9,85%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",大分トリニータ
MF,末吉　隼也,田坂　和昭,2014/06/28,21.9,85%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",大分トリニータ
GK,大谷　幸輝,柱谷　幸一,2014/06/28,22.2,89%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",ギラヴァンツ北九州
DF,星原　健太,柱谷　幸一,2014/06/28,22.2,89%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",ギラヴァンツ北九州
DF,前田　和哉,柱谷　幸一,2014/06/28,22.2,89%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",ギラヴァンツ北九州
DF,市川　恵多,柱谷　幸一,2014/06/28,22.2,89%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",ギラヴァンツ北九州
DF,冨士　祐樹,柱谷　幸一,2014/06/28,22.2,89%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",ギラヴァンツ北九州
MF,八角　剛史,柱谷　幸一,2014/06/28,22.2,89%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",ギラヴァンツ北九州
MF,風間　宏希,柱谷　幸一,2014/06/28,22.2,89%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",ギラヴァンツ北九州
MF,小手川　宏基,柱谷　幸一,2014/06/28,22.2,89%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",ギラヴァンツ北九州
MF,井上　翔太,柱谷　幸一,2014/06/28,22.2,89%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",ギラヴァンツ北九州
FW,原　一樹,柱谷　幸一,2014/06/28,22.2,89%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",ギラヴァンツ北九州
MF,内田　健太,安間　貴義,2014/07/05,22.4,76%,河合　英治,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",カターレ富山
FW,白崎　凌兵,安間　貴義,2014/07/05,22.4,76%,河合　英治,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",カターレ富山
FW,三上　陽輔,安間　貴義,2014/07/05,22.4,76%,河合　英治,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",カターレ富山
FW,中島　翔哉,安間　貴義,2014/07/05,22.4,76%,河合　英治,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",カターレ富山
MF,藤　直也,石丸　清隆,2014/07/05,22.7,84%,吉田　哲朗,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",愛媛ＦＣ
FW,西田　剛,石丸　清隆,2014/07/05,22.7,84%,吉田　哲朗,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",愛媛ＦＣ
FW,河原　和寿,石丸　清隆,2014/07/05,22.7,84%,吉田　哲朗,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",愛媛ＦＣ
GK,飯田　健巳,安間　貴義,2014/07/05,22.4,76%,河合　英治,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",カターレ富山
DF,御厨　貴文,安間　貴義,2014/07/05,22.4,76%,河合　英治,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",カターレ富山
DF,秋本　倫孝,安間　貴義,2014/07/05,22.4,76%,河合　英治,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",カターレ富山
DF,高　准翼,安間　貴義,2014/07/05,22.4,76%,河合　英治,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",カターレ富山
MF,木村　勝太,安間　貴義,2014/07/05,22.4,76%,河合　英治,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",カターレ富山
MF,キム　ヨングン,安間　貴義,2014/07/05,22.4,76%,河合　英治,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",カターレ富山
MF,大西　容平,安間　貴義,2014/07/05,22.4,76%,河合　英治,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",カターレ富山
MF,風間　宏矢,田坂　和昭,2014/06/28,21.9,85%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",大分トリニータ
FW,後藤　優介,田坂　和昭,2014/06/28,21.9,85%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",大分トリニータ
GK,児玉　剛,石丸　清隆,2014/07/05,22.7,84%,吉田　哲朗,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",愛媛ＦＣ
DF,村上　佑介,石丸　清隆,2014/07/05,22.7,84%,吉田　哲朗,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",愛媛ＦＣ
DF,ハン　ヒフン,石丸　清隆,2014/07/05,22.7,84%,吉田　哲朗,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",愛媛ＦＣ
DF,西岡　大輝,石丸　清隆,2014/07/05,22.7,84%,吉田　哲朗,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",愛媛ＦＣ
DF,キム　ミンジェ,石丸　清隆,2014/07/05,22.7,84%,吉田　哲朗,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",愛媛ＦＣ
MF,渡邊　一仁,石丸　清隆,2014/07/05,22.7,84%,吉田　哲朗,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",愛媛ＦＣ
MF,吉村　圭司,石丸　清隆,2014/07/05,22.7,84%,吉田　哲朗,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",愛媛ＦＣ
MF,堀米　勇輝,石丸　清隆,2014/07/05,22.7,84%,吉田　哲朗,"２０１４Ｊリーグ　ディビジョン２
								 第２１節第１日",愛媛ＦＣ
MF,松本　昌也,田坂　和昭,2014/06/28,21.9,85%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",大分トリニータ
MF,西　弘則,田坂　和昭,2014/06/28,21.9,85%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第２０節第１日",大分トリニータ
FW,池田　圭,尹　晶煥,2013/08/10,32.8,64%,家本　政明,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",サガン鳥栖
FW,豊田　陽平,尹　晶煥,2013/08/10,32.8,64%,家本　政明,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",サガン鳥栖
GK,加藤　順大,ペトロヴィッチ,2013/08/10,29.8,72%,飯田　淳平,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",浦和レッズ
DF,森脇　良太,ペトロヴィッチ,2013/08/10,29.8,72%,飯田　淳平,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",浦和レッズ
DF,那須　大亮,ペトロヴィッチ,2013/08/10,29.8,72%,飯田　淳平,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",浦和レッズ
DF,槙野　智章,ペトロヴィッチ,2013/08/10,29.8,72%,飯田　淳平,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",浦和レッズ
MF,平川　忠亮,ペトロヴィッチ,2013/08/10,29.8,72%,飯田　淳平,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",浦和レッズ
MF,阿部　勇樹,ペトロヴィッチ,2013/08/10,29.8,72%,飯田　淳平,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",浦和レッズ
MF,鈴木　啓太,ペトロヴィッチ,2013/08/10,29.8,72%,飯田　淳平,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",浦和レッズ
MF,宇賀神　友弥,ペトロヴィッチ,2013/08/10,29.8,72%,飯田　淳平,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",浦和レッズ
FW,渡邉　千真,ランコ　ポポヴィッチ,2013/08/10,33.3,58%,シモン　マルチニアク,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",ＦＣ東京
GK,藤嶋　栄介,尹　晶煥,2013/08/10,32.8,64%,家本　政明,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",サガン鳥栖
DF,丹羽　竜平,尹　晶煥,2013/08/10,32.8,64%,家本　政明,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",サガン鳥栖
DF,菊地　直哉,尹　晶煥,2013/08/10,32.8,64%,家本　政明,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",サガン鳥栖
DF,呂　成海,尹　晶煥,2013/08/10,32.8,64%,家本　政明,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",サガン鳥栖
DF,金井　貢史,尹　晶煥,2013/08/10,32.8,64%,家本　政明,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",サガン鳥栖
MF,早坂　良太,尹　晶煥,2013/08/10,32.8,64%,家本　政明,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",サガン鳥栖
MF,ニルソン,尹　晶煥,2013/08/10,32.8,64%,家本　政明,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",サガン鳥栖
MF,高橋　義希,尹　晶煥,2013/08/10,32.8,64%,家本　政明,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",サガン鳥栖
MF,金　民友,尹　晶煥,2013/08/10,32.8,64%,家本　政明,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",サガン鳥栖
GK,権田　修一,ランコ　ポポヴィッチ,2013/08/10,33.3,58%,シモン　マルチニアク,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",ＦＣ東京
DF,徳永　悠平,ランコ　ポポヴィッチ,2013/08/10,33.3,58%,シモン　マルチニアク,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",ＦＣ東京
DF,森重　真人,ランコ　ポポヴィッチ,2013/08/10,33.3,58%,シモン　マルチニアク,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",ＦＣ東京
DF,チャン　ヒョンス,ランコ　ポポヴィッチ,2013/08/10,33.3,58%,シモン　マルチニアク,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",ＦＣ東京
DF,太田　宏介,ランコ　ポポヴィッチ,2013/08/10,33.3,58%,シモン　マルチニアク,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",ＦＣ東京
MF,高橋　秀人,ランコ　ポポヴィッチ,2013/08/10,33.3,58%,シモン　マルチニアク,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",ＦＣ東京
MF,米本　拓司,ランコ　ポポヴィッチ,2013/08/10,33.3,58%,シモン　マルチニアク,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",ＦＣ東京
MF,石川　直宏,ランコ　ポポヴィッチ,2013/08/10,33.3,58%,シモン　マルチニアク,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",ＦＣ東京
MF,長谷川　アーリアジャスール,ランコ　ポポヴィッチ,2013/08/10,33.3,58%,シモン　マルチニアク,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",ＦＣ東京
MF,ルーカス,ランコ　ポポヴィッチ,2013/08/10,33.3,58%,シモン　マルチニアク,"２０１３Ｊリーグ　ディビジョン１
								 第２０節第１日",ＦＣ東京
