ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
MF,芝本　蓮,森下　仁志,2019/06/30,26.2,84%,先立　圭吾,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ガンバ大阪Ｕ－２３
MF,奥野　耕平,森下　仁志,2019/06/30,26.2,84%,先立　圭吾,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ガンバ大阪Ｕ－２３
GK,松本　拓也,間瀬　秀一,2019/06/30,17.2,85%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ブラウブリッツ秋田
DF,山田　尚幸,間瀬　秀一,2019/06/30,17.2,85%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ブラウブリッツ秋田
DF,尾本　敬,間瀬　秀一,2019/06/30,17.2,85%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ブラウブリッツ秋田
DF,千田　海人,間瀬　秀一,2019/06/30,17.2,85%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ブラウブリッツ秋田
MF,田中　雄大,間瀬　秀一,2019/06/30,17.2,85%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ブラウブリッツ秋田
MF,夛田　凌輔,間瀬　秀一,2019/06/30,17.2,85%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ブラウブリッツ秋田
MF,垣根　拓也,間瀬　秀一,2019/06/30,17.2,85%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ブラウブリッツ秋田
MF,小谷　光毅,間瀬　秀一,2019/06/30,17.2,85%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ブラウブリッツ秋田
FW,和田　昌士,間瀬　秀一,2019/06/30,17.2,85%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ブラウブリッツ秋田
FW,古田　寛幸,間瀬　秀一,2019/06/30,17.2,85%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ブラウブリッツ秋田
MF,高　宇洋,森下　仁志,2019/06/30,26.2,84%,先立　圭吾,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ガンバ大阪Ｕ－２３
MF,川﨑　修平,森下　仁志,2019/06/30,26.2,84%,先立　圭吾,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ガンバ大阪Ｕ－２３
FW,髙木　彰人,森下　仁志,2019/06/30,26.2,84%,先立　圭吾,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ガンバ大阪Ｕ－２３
FW,白井　陽斗,森下　仁志,2019/06/30,26.2,84%,先立　圭吾,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ガンバ大阪Ｕ－２３
FW,澤上　竜二,大熊　裕司,2019/06/30,20.6,90%,植松　健太朗,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",セレッソ大阪Ｕ－２３
FW,中島　元彦,大熊　裕司,2019/06/30,20.6,90%,植松　健太朗,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",セレッソ大阪Ｕ－２３
GK,田中　雄大,三浦　文丈,2019/06/30,23.8,90%,宇田　賢史,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ＳＣ相模原
DF,丹羽　竜平,三浦　文丈,2019/06/30,23.8,90%,宇田　賢史,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ＳＣ相模原
DF,富澤　清太郎,三浦　文丈,2019/06/30,23.8,90%,宇田　賢史,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ＳＣ相模原
DF,梅井　大輝,三浦　文丈,2019/06/30,23.8,90%,宇田　賢史,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ＳＣ相模原
MF,梶山　幹太,三浦　文丈,2019/06/30,23.8,90%,宇田　賢史,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ＳＣ相模原
MF,末吉　隼也,三浦　文丈,2019/06/30,23.8,90%,宇田　賢史,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ＳＣ相模原
MF,伊藤　大介,三浦　文丈,2019/06/30,23.8,90%,宇田　賢史,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ＳＣ相模原
MF,川上　盛司,三浦　文丈,2019/06/30,23.8,90%,宇田　賢史,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ＳＣ相模原
FW,中村　亮太,間瀬　秀一,2019/06/30,17.2,85%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",ブラウブリッツ秋田
GK,茂木　秀,大熊　裕司,2019/06/30,20.6,90%,植松　健太朗,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",セレッソ大阪Ｕ－２３
DF,西尾　隆矢,大熊　裕司,2019/06/30,20.6,90%,植松　健太朗,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",セレッソ大阪Ｕ－２３
DF,下川　太陽,大熊　裕司,2019/06/30,20.6,90%,植松　健太朗,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",セレッソ大阪Ｕ－２３
DF,吉馴　空矢,大熊　裕司,2019/06/30,20.6,90%,植松　健太朗,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",セレッソ大阪Ｕ－２３
DF,林田　魁斗,大熊　裕司,2019/06/30,20.6,90%,植松　健太朗,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",セレッソ大阪Ｕ－２３
MF,秋山　大地,大熊　裕司,2019/06/30,20.6,90%,植松　健太朗,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",セレッソ大阪Ｕ－２３
MF,斧澤　隼輝,大熊　裕司,2019/06/30,20.6,90%,植松　健太朗,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",セレッソ大阪Ｕ－２３
MF,西本　雅崇,大熊　裕司,2019/06/30,20.6,90%,植松　健太朗,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",セレッソ大阪Ｕ－２３
MF,丸岡　満,大熊　裕司,2019/06/30,20.6,90%,植松　健太朗,"２０１９明治安田生命Ｊ３リーグ
								 第１４節第２日",セレッソ大阪Ｕ－２３
FW,荒野　拓馬,バルバリッチ,2015/07/04,21.4,80%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",コンサドーレ札幌
FW,内村　圭宏,バルバリッチ,2015/07/04,21.4,80%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",コンサドーレ札幌
GK,山田　元気,和田　昌裕,2015/07/04,20.3,89%,今村　義朗,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",京都サンガF.C.
DF,菅沼　駿哉,和田　昌裕,2015/07/04,20.3,89%,今村　義朗,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",京都サンガF.C.
DF,バヤリッツァ,和田　昌裕,2015/07/04,20.3,89%,今村　義朗,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",京都サンガF.C.
DF,磐瀬　剛,和田　昌裕,2015/07/04,20.3,89%,今村　義朗,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",京都サンガF.C.
DF,石櫃　洋祐,和田　昌裕,2015/07/04,20.3,89%,今村　義朗,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",京都サンガF.C.
MF,金　南一,和田　昌裕,2015/07/04,20.3,89%,今村　義朗,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",京都サンガF.C.
MF,駒井　善成,和田　昌裕,2015/07/04,20.3,89%,今村　義朗,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",京都サンガF.C.
MF,黄　辰成,和田　昌裕,2015/07/04,20.3,89%,今村　義朗,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",京都サンガF.C.
FW,高木　俊幸,尹　晶煥,2018/07/28,26.1,85%,家本　政明,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",セレッソ大阪
GK,桐畑　和繁,加藤　望,2018/07/28,29.4,56%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",柏レイソル
DF,小池　龍太,加藤　望,2018/07/28,29.4,56%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",柏レイソル
DF,鎌田　次郎,加藤　望,2018/07/28,29.4,56%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",柏レイソル
DF,パク　ジョンス,加藤　望,2018/07/28,29.4,56%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",柏レイソル
DF,高木　利弥,加藤　望,2018/07/28,29.4,56%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",柏レイソル
MF,小泉　慶,加藤　望,2018/07/28,29.4,56%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",柏レイソル
MF,細貝　萌,加藤　望,2018/07/28,29.4,56%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",柏レイソル
MF,キム　ボギョン,加藤　望,2018/07/28,29.4,56%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",柏レイソル
FW,伊東　純也,加藤　望,2018/07/28,29.4,56%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",柏レイソル
MF,山田　大記,名波　浩,2018/07/28,29.6,65%,村上　伸次,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",ジュビロ磐田
MF,上原　力也,名波　浩,2018/07/28,29.6,65%,村上　伸次,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",ジュビロ磐田
FW,川又　堅碁,名波　浩,2018/07/28,29.6,65%,村上　伸次,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",ジュビロ磐田
GK,西川　周作,オズワルド　オリヴェイラ,2018/07/28,27.2,69%,松尾　一,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",浦和レッズ
DF,岩波　拓也,オズワルド　オリヴェイラ,2018/07/28,27.2,69%,松尾　一,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",浦和レッズ
DF,マウリシオ,オズワルド　オリヴェイラ,2018/07/28,27.2,69%,松尾　一,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",浦和レッズ
DF,槙野　智章,オズワルド　オリヴェイラ,2018/07/28,27.2,69%,松尾　一,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",浦和レッズ
MF,橋岡　大樹,オズワルド　オリヴェイラ,2018/07/28,27.2,69%,松尾　一,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",浦和レッズ
MF,柏木　陽介,オズワルド　オリヴェイラ,2018/07/28,27.2,69%,松尾　一,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",浦和レッズ
MF,青木　拓矢,オズワルド　オリヴェイラ,2018/07/28,27.2,69%,松尾　一,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",浦和レッズ
FW,江坂　任,加藤　望,2018/07/28,29.4,56%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",柏レイソル
FW,クリスティアーノ,加藤　望,2018/07/28,29.4,56%,上田　益也,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",柏レイソル
GK,カミンスキー,名波　浩,2018/07/28,29.6,65%,村上　伸次,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",ジュビロ磐田
DF,大井　健太郎,名波　浩,2018/07/28,29.6,65%,村上　伸次,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",ジュビロ磐田
DF,新里　亮,名波　浩,2018/07/28,29.6,65%,村上　伸次,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",ジュビロ磐田
DF,小川　大貴,名波　浩,2018/07/28,29.6,65%,村上　伸次,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",ジュビロ磐田
DF,高橋　祥平,名波　浩,2018/07/28,29.6,65%,村上　伸次,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",ジュビロ磐田
MF,田口　泰士,名波　浩,2018/07/28,29.6,65%,村上　伸次,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",ジュビロ磐田
MF,松浦　拓弥,名波　浩,2018/07/28,29.6,65%,村上　伸次,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",ジュビロ磐田
MF,宮崎　智彦,名波　浩,2018/07/28,29.6,65%,村上　伸次,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",ジュビロ磐田
GK,キム　ジンヒョン,尹　晶煥,2018/07/28,26.1,85%,家本　政明,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",セレッソ大阪
DF,松田　陸,尹　晶煥,2018/07/28,26.1,85%,家本　政明,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",セレッソ大阪
DF,丸橋　祐介,尹　晶煥,2018/07/28,26.1,85%,家本　政明,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",セレッソ大阪
DF,木本　恭生,尹　晶煥,2018/07/28,26.1,85%,家本　政明,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",セレッソ大阪
DF,マテイ　ヨニッチ,尹　晶煥,2018/07/28,26.1,85%,家本　政明,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",セレッソ大阪
MF,山口　蛍,尹　晶煥,2018/07/28,26.1,85%,家本　政明,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",セレッソ大阪
MF,ソウザ,尹　晶煥,2018/07/28,26.1,85%,家本　政明,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",セレッソ大阪
MF,福満　隆貴,尹　晶煥,2018/07/28,26.1,85%,家本　政明,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",セレッソ大阪
MF,山村　和也,尹　晶煥,2018/07/28,26.1,85%,家本　政明,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",セレッソ大阪
FW,杉本　健勇,尹　晶煥,2018/07/28,26.1,85%,家本　政明,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",セレッソ大阪
MF,宇賀神　友弥,オズワルド　オリヴェイラ,2018/07/28,27.2,69%,松尾　一,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",浦和レッズ
MF,武藤　雄樹,オズワルド　オリヴェイラ,2018/07/28,27.2,69%,松尾　一,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",浦和レッズ
FW,ファブリシオ,オズワルド　オリヴェイラ,2018/07/28,27.2,69%,松尾　一,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",浦和レッズ
FW,興梠　慎三,オズワルド　オリヴェイラ,2018/07/28,27.2,69%,松尾　一,"２０１８明治安田生命Ｊ１リーグ
								 第１８節第２日",浦和レッズ
MF,和田　篤紀,和田　昌裕,2015/07/04,20.3,89%,今村　義朗,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",京都サンガF.C.
MF,佐々木　勇人,和田　昌裕,2015/07/04,20.3,89%,今村　義朗,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",京都サンガF.C.
FW,大黒　将志,和田　昌裕,2015/07/04,20.3,89%,今村　義朗,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",京都サンガF.C.
GK,太田　岳志,ラモス　瑠偉,2015/07/04,22.8,86%,廣瀬　格,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ岐阜
DF,阿部　正紀,ラモス　瑠偉,2015/07/04,22.8,86%,廣瀬　格,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ岐阜
DF,岡根　直哉,ラモス　瑠偉,2015/07/04,22.8,86%,廣瀬　格,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ岐阜
DF,高木　和道,ラモス　瑠偉,2015/07/04,22.8,86%,廣瀬　格,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ岐阜
DF,冨士　祐樹,ラモス　瑠偉,2015/07/04,22.8,86%,廣瀬　格,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ岐阜
MF,ロドリゴ,ラモス　瑠偉,2015/07/04,22.8,86%,廣瀬　格,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ岐阜
MF,ヘニキ,ラモス　瑠偉,2015/07/04,22.8,86%,廣瀬　格,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ岐阜
FW,中原　貴之,井原　正巳,2015/07/04,22.9,81%,上村　篤史,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
GK,ク　ソンユン,バルバリッチ,2015/07/04,21.4,80%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",コンサドーレ札幌
DF,櫛引　一紀,バルバリッチ,2015/07/04,21.4,80%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",コンサドーレ札幌
DF,河合　竜二,バルバリッチ,2015/07/04,21.4,80%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",コンサドーレ札幌
DF,福森　晃斗,バルバリッチ,2015/07/04,21.4,80%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",コンサドーレ札幌
MF,前　寛之,バルバリッチ,2015/07/04,21.4,80%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",コンサドーレ札幌
MF,深井　一希,バルバリッチ,2015/07/04,21.4,80%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",コンサドーレ札幌
MF,宮澤　裕樹,バルバリッチ,2015/07/04,21.4,80%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",コンサドーレ札幌
MF,堀米　悠斗,バルバリッチ,2015/07/04,21.4,80%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",コンサドーレ札幌
FW,古田　寛幸,バルバリッチ,2015/07/04,21.4,80%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",コンサドーレ札幌
GK,神山　竜一,井原　正巳,2015/07/04,22.9,81%,上村　篤史,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
DF,イ　グァンソン,井原　正巳,2015/07/04,22.9,81%,上村　篤史,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
DF,濱田　水輝,井原　正巳,2015/07/04,22.9,81%,上村　篤史,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
DF,堤　俊輔,井原　正巳,2015/07/04,22.9,81%,上村　篤史,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
MF,三島　勇太,井原　正巳,2015/07/04,22.9,81%,上村　篤史,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
MF,阿部　巧,井原　正巳,2015/07/04,22.9,81%,上村　篤史,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
MF,鈴木　惇,井原　正巳,2015/07/04,22.9,81%,上村　篤史,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
MF,中原　秀人,井原　正巳,2015/07/04,22.9,81%,上村　篤史,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
MF,城後　寿,井原　正巳,2015/07/04,22.9,81%,上村　篤史,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
FW,坂田　大輔,井原　正巳,2015/07/04,22.9,81%,上村　篤史,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
MF,小野　悠斗,ラモス　瑠偉,2015/07/04,22.8,86%,廣瀬　格,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ岐阜
MF,髙地　系治,ラモス　瑠偉,2015/07/04,22.8,86%,廣瀬　格,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ岐阜
FW,レオミネイロ,ラモス　瑠偉,2015/07/04,22.8,86%,廣瀬　格,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ岐阜
FW,難波　宏明,ラモス　瑠偉,2015/07/04,22.8,86%,廣瀬　格,"２０１５明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ岐阜
MF,マルティノス,エリク　モンバエルツ,2016/07/17,26.4,83%,村上　伸次,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",横浜Ｆ・マリノス
MF,中村　俊輔,エリク　モンバエルツ,2016/07/17,26.4,83%,村上　伸次,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",横浜Ｆ・マリノス
MF,齋藤　学,エリク　モンバエルツ,2016/07/17,26.4,83%,村上　伸次,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",横浜Ｆ・マリノス
FW,カイケ,エリク　モンバエルツ,2016/07/17,26.4,83%,村上　伸次,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",横浜Ｆ・マリノス
FW,ディエゴ　オリヴェイラ,下平　隆宏,2016/07/17,27.0,77%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",柏レイソル
FW,クリスティアーノ,下平　隆宏,2016/07/17,27.0,77%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",柏レイソル
GK,楢﨑　正剛,小倉　隆史,2016/07/17,24.9,79%,三上　正一郎,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",名古屋グランパス
DF,矢野　貴章,小倉　隆史,2016/07/17,24.9,79%,三上　正一郎,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",名古屋グランパス
DF,大武　峻,小倉　隆史,2016/07/17,24.9,79%,三上　正一郎,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",名古屋グランパス
DF,酒井　隆介,小倉　隆史,2016/07/17,24.9,79%,三上　正一郎,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",名古屋グランパス
DF,安田　理大,小倉　隆史,2016/07/17,24.9,79%,三上　正一郎,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",名古屋グランパス
MF,古林　将太,小倉　隆史,2016/07/17,24.9,79%,三上　正一郎,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",名古屋グランパス
MF,イ　スンヒ,小倉　隆史,2016/07/17,24.9,79%,三上　正一郎,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",名古屋グランパス
MF,磯村　亮太,小倉　隆史,2016/07/17,24.9,79%,三上　正一郎,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",名古屋グランパス
MF,永井　謙佑,小倉　隆史,2016/07/17,24.9,79%,三上　正一郎,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",名古屋グランパス
MF,ハ　デソン,小倉　隆史,2016/07/17,24.9,79%,三上　正一郎,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",名古屋グランパス
FW,シモビッチ,小倉　隆史,2016/07/17,24.9,79%,三上　正一郎,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",名古屋グランパス
GK,榎本　哲也,エリク　モンバエルツ,2016/07/17,26.4,83%,村上　伸次,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",横浜Ｆ・マリノス
DF,小林　祐三,エリク　モンバエルツ,2016/07/17,26.4,83%,村上　伸次,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",横浜Ｆ・マリノス
DF,中澤　佑二,エリク　モンバエルツ,2016/07/17,26.4,83%,村上　伸次,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",横浜Ｆ・マリノス
DF,ファビオ,エリク　モンバエルツ,2016/07/17,26.4,83%,村上　伸次,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",横浜Ｆ・マリノス
DF,金井　貢史,エリク　モンバエルツ,2016/07/17,26.4,83%,村上　伸次,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",横浜Ｆ・マリノス
MF,喜田　拓也,エリク　モンバエルツ,2016/07/17,26.4,83%,村上　伸次,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",横浜Ｆ・マリノス
MF,中町　公祐,エリク　モンバエルツ,2016/07/17,26.4,83%,村上　伸次,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",横浜Ｆ・マリノス
GK,チョン　ソンリョン,風間　八宏,2016/07/17,27.7,81%,上田　益也,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",川崎フロンターレ
DF,エウシーニョ,風間　八宏,2016/07/17,27.7,81%,上田　益也,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",川崎フロンターレ
DF,井川　祐輔,風間　八宏,2016/07/17,27.7,81%,上田　益也,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",川崎フロンターレ
DF,谷口　彰悟,風間　八宏,2016/07/17,27.7,81%,上田　益也,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",川崎フロンターレ
DF,車屋　紳太郎,風間　八宏,2016/07/17,27.7,81%,上田　益也,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",川崎フロンターレ
MF,大島　僚太,風間　八宏,2016/07/17,27.7,81%,上田　益也,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",川崎フロンターレ
MF,エドゥアルド　ネット,風間　八宏,2016/07/17,27.7,81%,上田　益也,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",川崎フロンターレ
MF,大塚　翔平,風間　八宏,2016/07/17,27.7,81%,上田　益也,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",川崎フロンターレ
MF,橋本　晃司,風間　八宏,2016/07/17,27.7,81%,上田　益也,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",川崎フロンターレ
FW,小林　悠,風間　八宏,2016/07/17,27.7,81%,上田　益也,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",川崎フロンターレ
FW,大久保　嘉人,風間　八宏,2016/07/17,27.7,81%,上田　益也,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",川崎フロンターレ
GK,中村　航輔,下平　隆宏,2016/07/17,27.0,77%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",柏レイソル
DF,湯澤　聖人,下平　隆宏,2016/07/17,27.0,77%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",柏レイソル
DF,中谷　進之介,下平　隆宏,2016/07/17,27.0,77%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",柏レイソル
DF,中山　雄太,下平　隆宏,2016/07/17,27.0,77%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　２ｎｄステージ
								 第４節第１日",柏レイソル
