ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
MF,宇賀神　友弥,ペトロヴィッチ,2016/03/20,13.1,67%,飯田　淳平,"２０１６明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第４節第２日",浦和レッズ
MF,李　忠成,ペトロヴィッチ,2016/03/20,13.1,67%,飯田　淳平,"２０１６明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第４節第２日",浦和レッズ
MF,福満　隆貴,上野　展裕,2016/03/20,18.0,46%,柿沼　亨,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",レノファ山口ＦＣ
MF,島屋　八徳,上野　展裕,2016/03/20,18.0,46%,柿沼　亨,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",レノファ山口ＦＣ
FW,中山　仁斗,上野　展裕,2016/03/20,18.0,46%,柿沼　亨,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",レノファ山口ＦＣ
FW,岸田　和人,上野　展裕,2016/03/20,18.0,46%,柿沼　亨,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",レノファ山口ＦＣ
GK,相澤　貴志,長島　裕明,2016/03/20,18.2,38%,中村　太,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",徳島ヴォルティス
DF,藤原　広太朗,長島　裕明,2016/03/20,18.2,38%,中村　太,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",徳島ヴォルティス
DF,石井　秀典,長島　裕明,2016/03/20,18.2,38%,中村　太,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",徳島ヴォルティス
DF,福元　洋平,長島　裕明,2016/03/20,18.2,38%,中村　太,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",徳島ヴォルティス
DF,冨田　大介,長島　裕明,2016/03/20,18.2,38%,中村　太,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",徳島ヴォルティス
MF,大﨑　淳矢,長島　裕明,2016/03/20,18.2,38%,中村　太,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",徳島ヴォルティス
MF,武藤　雄樹,ペトロヴィッチ,2016/03/20,13.1,67%,飯田　淳平,"２０１６明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第４節第２日",浦和レッズ
FW,興梠　慎三,ペトロヴィッチ,2016/03/20,13.1,67%,飯田　淳平,"２０１６明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第４節第２日",浦和レッズ
GK,中林　洋次,長澤　徹,2016/03/20,14.7,55%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",ファジアーノ岡山
DF,篠原　弘次郎,長澤　徹,2016/03/20,14.7,55%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",ファジアーノ岡山
DF,岩政　大樹,長澤　徹,2016/03/20,14.7,55%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",ファジアーノ岡山
DF,竹田　忠嗣,長澤　徹,2016/03/20,14.7,55%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",ファジアーノ岡山
MF,加地　亮,長澤　徹,2016/03/20,14.7,55%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",ファジアーノ岡山
MF,渡邊　一仁,長澤　徹,2016/03/20,14.7,55%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",ファジアーノ岡山
MF,矢島　慎也,長澤　徹,2016/03/20,14.7,55%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",ファジアーノ岡山
MF,片山　瑛一,長澤　徹,2016/03/20,14.7,55%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",ファジアーノ岡山
MF,岩尾　憲,長島　裕明,2016/03/20,18.2,38%,中村　太,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",徳島ヴォルティス
MF,濱田　武,長島　裕明,2016/03/20,18.2,38%,中村　太,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",徳島ヴォルティス
MF,木村　祐志,長島　裕明,2016/03/20,18.2,38%,中村　太,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",徳島ヴォルティス
FW,渡　大生,長島　裕明,2016/03/20,18.2,38%,中村　太,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",徳島ヴォルティス
FW,山﨑　凌吾,長島　裕明,2016/03/20,18.2,38%,中村　太,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",徳島ヴォルティス
FW,伊藤　大介,長澤　徹,2016/03/20,14.7,55%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",ファジアーノ岡山
FW,押谷　祐樹,長澤　徹,2016/03/20,14.7,55%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",ファジアーノ岡山
FW,赤嶺　真吾,長澤　徹,2016/03/20,14.7,55%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",ファジアーノ岡山
GK,一森　純,上野　展裕,2016/03/20,18.0,46%,柿沼　亨,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",レノファ山口ＦＣ
DF,小池　龍太,上野　展裕,2016/03/20,18.0,46%,柿沼　亨,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",レノファ山口ＦＣ
DF,ユン　シンヨン,上野　展裕,2016/03/20,18.0,46%,柿沼　亨,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",レノファ山口ＦＣ
DF,北谷　史孝,上野　展裕,2016/03/20,18.0,46%,柿沼　亨,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",レノファ山口ＦＣ
DF,香川　勇気,上野　展裕,2016/03/20,18.0,46%,柿沼　亨,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",レノファ山口ＦＣ
MF,庄司　悦大,上野　展裕,2016/03/20,18.0,46%,柿沼　亨,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",レノファ山口ＦＣ
MF,星　雄次,上野　展裕,2016/03/20,18.0,46%,柿沼　亨,"２０１６明治安田生命Ｊ２リーグ
								 第４節第１日",レノファ山口ＦＣ
GK,林　卓人,森保　一,2016/03/20,16.5,32%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第４節第２日",サンフレッチェ広島
DF,塩谷　司,森保　一,2016/03/20,16.5,32%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第４節第２日",サンフレッチェ広島
DF,千葉　和彦,森保　一,2016/03/20,16.5,32%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第４節第２日",サンフレッチェ広島
DF,佐々木　翔,森保　一,2016/03/20,16.5,32%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第４節第２日",サンフレッチェ広島
MF,ミキッチ,森保　一,2016/03/20,16.5,32%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第４節第２日",サンフレッチェ広島
MF,青山　敏弘,森保　一,2016/03/20,16.5,32%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第４節第２日",サンフレッチェ広島
MF,宮原　和也,森保　一,2016/03/20,16.5,32%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第４節第２日",サンフレッチェ広島
MF,柏　好文,森保　一,2016/03/20,16.5,32%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第４節第２日",サンフレッチェ広島
MF,柴﨑　晃誠,森保　一,2016/03/20,16.5,32%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第４節第２日",サンフレッチェ広島
MF,ピーター　ウタカ,森保　一,2016/03/20,16.5,32%,高山　啓義,"２０１６明治安田生命Ｊ１リーグ　１ｓｔステージ
								 第４節第２日",サンフレッチェ広島
MF,高木　和正,北野　誠,2017/03/19,11.2,25%,藤田　和也,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",カマタマーレ讃岐
FW,仲間　隼斗,北野　誠,2017/03/19,11.2,25%,藤田　和也,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",カマタマーレ讃岐
FW,木島　徹也,北野　誠,2017/03/19,11.2,25%,藤田　和也,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",カマタマーレ讃岐
GK,柴崎　貴広,ロティーナ,2017/03/19,19.6,20%,大坪　博和,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",東京ヴェルディ
DF,井林　章,ロティーナ,2017/03/19,19.6,20%,大坪　博和,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",東京ヴェルディ
DF,永田　充,ロティーナ,2017/03/19,19.6,20%,大坪　博和,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",東京ヴェルディ
DF,平　智広,ロティーナ,2017/03/19,19.6,20%,大坪　博和,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",東京ヴェルディ
MF,高木　大輔,ロティーナ,2017/03/19,19.6,20%,大坪　博和,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",東京ヴェルディ
MF,井上　潮音,ロティーナ,2017/03/19,19.6,20%,大坪　博和,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",東京ヴェルディ
MF,内田　達也,ロティーナ,2017/03/19,19.6,20%,大坪　博和,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",東京ヴェルディ
MF,安在　和樹,ロティーナ,2017/03/19,19.6,20%,大坪　博和,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",東京ヴェルディ
FW,アラン　ピニェイロ,ロティーナ,2017/03/19,19.6,20%,大坪　博和,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",東京ヴェルディ
FW,高木　善朗,ロティーナ,2017/03/19,19.6,20%,大坪　博和,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",東京ヴェルディ
FW,ドウグラス　ヴィエイラ,ロティーナ,2017/03/19,19.6,20%,大坪　博和,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",東京ヴェルディ
GK,高丘　陽平,中田　仁司,2017/03/19,16.8,31%,河合　英治,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",横浜ＦＣ
DF,藤井　悠太,中田　仁司,2017/03/19,16.8,31%,河合　英治,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",横浜ＦＣ
DF,西河　翔吾,中田　仁司,2017/03/19,16.8,31%,河合　英治,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",横浜ＦＣ
DF,カルフィン　ヨン　ア　ピン,中田　仁司,2017/03/19,16.8,31%,河合　英治,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",横浜ＦＣ
DF,田所　諒,中田　仁司,2017/03/19,16.8,31%,河合　英治,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",横浜ＦＣ
MF,寺田　紳一,中田　仁司,2017/03/19,16.8,31%,河合　英治,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",横浜ＦＣ
MF,佐藤　謙介,中田　仁司,2017/03/19,16.8,31%,河合　英治,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",横浜ＦＣ
MF,中里　崇宏,中田　仁司,2017/03/19,16.8,31%,河合　英治,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",横浜ＦＣ
MF,永田　拓也,中田　仁司,2017/03/19,16.8,31%,河合　英治,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",横浜ＦＣ
FW,イバ,中田　仁司,2017/03/19,16.8,31%,河合　英治,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",横浜ＦＣ
FW,津田　知宏,中田　仁司,2017/03/19,16.8,31%,河合　英治,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",横浜ＦＣ
GK,清水　健太,北野　誠,2017/03/19,11.2,25%,藤田　和也,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",カマタマーレ讃岐
DF,市村　篤司,北野　誠,2017/03/19,11.2,25%,藤田　和也,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",カマタマーレ讃岐
DF,中島　大貴,北野　誠,2017/03/19,11.2,25%,藤田　和也,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",カマタマーレ讃岐
DF,エブソン,北野　誠,2017/03/19,11.2,25%,藤田　和也,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",カマタマーレ讃岐
DF,李　栄直,北野　誠,2017/03/19,11.2,25%,藤田　和也,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",カマタマーレ讃岐
MF,馬場　賢治,北野　誠,2017/03/19,11.2,25%,藤田　和也,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",カマタマーレ讃岐
MF,永田　亮太,北野　誠,2017/03/19,11.2,25%,藤田　和也,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",カマタマーレ讃岐
MF,渡邉　大剛,北野　誠,2017/03/19,11.2,25%,藤田　和也,"２０１７明治安田生命Ｊ２リーグ
								 第４節第２日",カマタマーレ讃岐
GK,阿部　伸行,柱谷　幸一,2015/03/08,18.1,53%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第１節第１日",ギラヴァンツ北九州
DF,宮本　亨,柱谷　幸一,2015/03/08,18.1,53%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第１節第１日",ギラヴァンツ北九州
DF,前田　和哉,柱谷　幸一,2015/03/08,18.1,53%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第１節第１日",ギラヴァンツ北九州
DF,西嶋　弘之,柱谷　幸一,2015/03/08,18.1,53%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第１節第１日",ギラヴァンツ北九州
DF,多田　高行,柱谷　幸一,2015/03/08,18.1,53%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第１節第１日",ギラヴァンツ北九州
MF,風間　宏希,柱谷　幸一,2015/03/08,18.1,53%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第１節第１日",ギラヴァンツ北九州
MF,八角　剛史,柱谷　幸一,2015/03/08,18.1,53%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第１節第１日",ギラヴァンツ北九州
MF,小手川　宏基,柱谷　幸一,2015/03/08,18.1,53%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第１節第１日",ギラヴァンツ北九州
MF,近藤　祐介,柱谷　幸一,2015/03/08,18.1,53%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第１節第１日",ギラヴァンツ北九州
FW,原　一樹,柱谷　幸一,2015/03/08,18.1,53%,上田　益也,"２０１５明治安田生命Ｊ２リーグ
								 第１節第１日",ギラヴァンツ北九州
DF,伊藤　槙人,長谷部　茂利,2019/03/23,10.7,35%,池内　明彦,"２０１９明治安田生命Ｊ２リーグ
								 第５節第１日",水戸ホーリーホック
DF,ンドカ　ボニフェイス,長谷部　茂利,2019/03/23,10.7,35%,池内　明彦,"２０１９明治安田生命Ｊ２リーグ
								 第５節第１日",水戸ホーリーホック
